id_ords,data_provider,country,step_barrier_id,step_barrier,product_category,brand,repair_status,year_of_manufacture,event_date,language,problem
anstiftung_3045,anstiftung,DEU,6,Replace with new battery,Power tool,Kress,Repairable,????,2019-06-17,de,"Für einen Akku-Bohrschrauber „ABS 132“ von Kress wird ein neuer Akku benötigt. Der mitgebrachte NiCd-Akku war defekt. Da wir heute keinen Internetzugang hatten, gaben wir dem Besitzer Tipps zur Suche, auch mit dem Hinweis auf die Rentabilität."
anstiftung_3060,anstiftung,DEU,6,Replace with new battery,Watch/clock,Opel,Repairable,????,2019-06-19,de,"Uhr geht nicht mehr, obwohl die Batterie vor einem Monat erst gewechselt wurde.Batterie kontrolliert - nur 0,6 Volt. Stromaufnahme der Uhr gemessen - ok.Besitzerin verschafft neue Batterie."
anstiftung_3083,anstiftung,DEU,6,Replace with new battery,Toy,Unknown,Repairable,????,2019-05-23,de,"Abschließen wollten wir heute die Reparatur des Modellflugzeugs, bei dem während des letzten Termins im Emmers ein defekter Akku festgestellt wurde. Der junge Besitzer wollte allerdings zu hoch hinaus und hatte einen wesentlich größeren gekauft, der dann natürlich auch zu schwer war. Bis zum nächsten Mal muss nun also der richtige Originaltyp bestellt werden, bevor es mit der Reparatur weitergehen kann."
anstiftung_3423,anstiftung,DEU,6,Replace with new battery,Power tool,Parkside,Repairable,2011,2019-08-01,de,"Recht kraftlos kam ein Parkside „PABS 10,8V-Li“ Akkuschrauber daher. Ursache war lediglich eine schwache Akkuzelle innerhalb des 3er-Akku-Packs, für den der Besitzer nun einen Ersatz besorgen möchte."
anstiftung_3627,anstiftung,DEU,6,Replace with new battery,Mobile,Motorola,Repairable,2017,2019-08-21,de,"Defekt: Wenn der Akku fast leer ist, wird das Gerät nicht mehr geladen. Das Gerät setzt sich auf Werkseinstellungen zurück.Beratung, dass das Mobiltelefon länger geladen wird. Ladezeit war immer nur ganz kurz.Besucherin beobachtet das Problem und kommt ggf. zum Akkuwechsel wieder."
anstiftung_3632,anstiftung,DEU,6,Replace with new battery,Watch/clock,Opel,Repairable,????,2019-08-21,de,"Defekt: läuft nicht. Uhr geöffnet und Batterie ausgebaut - leer (0,8 V)Gast besorgt neue Batterie und kommt wieder"
anstiftung_369,anstiftung,DEU,6,Replace with new battery,Power tool,Black & Decker,Repairable,1988,2018-11-14,de,Akku defekt
anstiftung_3714,anstiftung,DEU,6,Replace with new battery,Misc,Unknown,Repairable,????,2019-08-28,de,Batterie defekt
anstiftung_3734,anstiftung,DEU,6,Replace with new battery,Digital compact camera,Nikon,Repairable,????,2019-09-04,de,"Zeigt an, Akku leerAkku defekt"
anstiftung_3950,anstiftung,DEU,6,Replace with new battery,Laptop,Acer,Repairable,????,2019-10-09,de,"fährt nicht hoch, BIOS Batterie leer"
anstiftung_3954,anstiftung,DEU,6,Replace with new battery,Mobile,Samsung,Repairable,????,2019-10-02,de,Akku defekt
anstiftung_3969,anstiftung,DEU,6,Replace with new battery,Hair & beauty item,Remington,Repairable,2009,2019-09-05,de,Der Akku in dem Rasierapparat war nach etlichen Jahren defekt und der Gast bat uns um Hilfe bei der Zerlegung des Gerätes. Mit dem passenden Werkzeug öffneten wir das Gehäuse und notierten den darin verbauten Akkutyp. Für diesen wird nun ein geeigneter Ersatz bestellt und beim kommenden Mal eingebaut.
anstiftung_4586,anstiftung,DEU,6,Replace with new battery,Vacuum,dyson,Repairable,2017,2020-01-16,de,"Der Akkustaubsauger gab keinerlei Lebenszeichen mehr von sich. Zuerst lag die Vermutung nahe, dass Motor oder komplexe Bauteile defekt wären. Wir überprüften jedoch Akkus und Ladegerät. Dabei stellten sich beide Energiespeicher als „völlig hinüber“ heraus. Sie nahmen weder Strom an, noch gaben sie ihn ab. Der Besucher wird einen neuen Akku erwerben."
anstiftung_4592,anstiftung,DEU,6,Replace with new battery,Tablet,Nokia,Repairable,????,2020-01-16,de,Das Tablet ging ständig aus - hierfür konnte der defekte Akku ausfindig gemacht werden. Es wird ein Neuer versorgt
anstiftung_4687,anstiftung,DEU,6,Replace with new battery,Tablet,Unknown,Repairable,????,2019-10-16,de,Akku tot
anstiftung_4690,anstiftung,DEU,6,Replace with new battery,Hair & beauty item,Unknown,Repairable,????,2019-10-16,de,Akku tot
anstiftung_4812,anstiftung,DEU,6,Replace with new battery,Hi-Fi separates,Unknown,Repairable,????,2019-12-10,de,Akku und Sound schlecht
anstiftung_4858,anstiftung,DEU,6,Replace with new battery,Laptop,Lenovo,Repairable,2015,2020-01-28,de,Pieptöne beim Starten gab ein Notebook „MX250“ von sich. Hier wird einen neue BIOS-Batterie benötigt. Die Besitzerin wird eine besorgen und dann zum Einbau wiederkommen.
anstiftung_499,anstiftung,DEU,6,Replace with new battery,Handheld entertainment device,Unknown,Repairable,2008,2018-11-27,de,Akku wird nicht geladenAkku wird besorgt
anstiftung_502,anstiftung,DEU,6,Replace with new battery,Tablet,Samsung,Repairable,2015,2018-11-28,de,Akku defekt
anstiftung_5590,anstiftung,DEU,6,Replace with new battery,Hair & beauty item,Oral-B,Repairable,2014,2020-09-17,de,"Akku hat keine Kapazität mehr. Hier muss ein neuer Akku bestellt werden. Wir haben das Gerät bereits geöffnet, um die Größe herauszufinden.01.10.20: Neuer Akku wurde versorgt, ist aber im Durchmesser zu groß - Reklamation"
anstiftung_695,anstiftung,DEU,6,Replace with new battery,Mobile,Samsung,Repairable,????,2019-01-29,de,Akku defekt
anstiftung_917,anstiftung,DEU,6,Replace with new battery,Mobile,Apple,Repairable,????,2019-03-13,de,Akku defekt
fixitclinic_470,Fixit Clinic,USA,6,Replace with new battery,Hi-Fi separates,UBL,Repairable,2017,2019-07-19,en,"UBL clip 2 small Bluetooth speaker  ~ The battery is no longer holding a charge. Nothing else is wrong with it, so I would like to replace the battery. I need help with the soldering part."
fixitclinic_493,Fixit Clinic,USA,6,Replace with new battery,Handheld entertainment device,apple,Repairable,2016,2019-08-20,en,ipod touch 6th gen ~ The battery is slowly expanding the display out
fixitclinic_665,Fixit Clinic,USA,6,Replace with new battery,Vacuum,Black and Decker,Repairable,2017,2020-07-09,en,Cordless Handheld Vacuum ~ Lithium battery dead
rcint_11173,Repair Café International,NLD,6,Replace with new battery,Toy,Hubsan,Repairable,2018,2018-11-03,nl,Lipo accu is niet goed meer
rcint_11274,Repair Café International,NLD,6,Replace with new battery,Laptop,Samsung,Repairable,????,2018-11-08,nl,accu problemen
rcint_1215,Repair Café International,NLD,6,Replace with new battery,Tablet,TomTom,Repairable,????,2017-06-03,nl,configuratie batterij
rcint_14415,Repair Café International,NLD,6,Replace with new battery,Misc,Phonak,Repairable,????,2019-02-04,nl,Accu laadt na 7 jaar niet meer op
rcint_16149,Repair Café International,NLD,6,Replace with new battery,Portable radio,Sony,Repairable,2004,2019-03-30,nl,batterijen erg snel leeg
rcint_17056,Repair Café International,GBR,6,Replace with new battery,Mobile,Apple,Repairable,????,2019-04-13,en,Battery needs replacing
rcint_17072,Repair Café International,GBR,6,Replace with new battery,Mobile,Apple,Repairable,????,2019-04-13,en,Battery issue
rcint_188,Repair Café International,NLD,6,Replace with new battery,Misc,Microlife,Repairable,2007,2017-02-04,nl,geheugenbatterij defect
rcint_19115,Repair Café International,NLD,6,Replace with new battery,Toy,Unknown,Repairable,????,2019-06-08,nl,Batterijen wellicht leeg
rcint_19640,Repair Café International,NLD,6,Replace with new battery,Toy,Hoover,Repairable,2015,2019-06-29,nl,na opladen direct weer leeg
rcint_20650,Repair Café International,NLD,6,Replace with new battery,Headphones,Marmitek,Repairable,2013,2019-08-24,nl,Speelt slechts korte tijd. Accu in slechte conditie.
rcint_21388,Repair Café International,AUS,6,Replace with new battery,Lamp,Arlec,Repairable,????,2019-09-08,en,Rechargeable torch batteries need replacing - returned following month & had them installed by Kristian
rcint_22559,Repair Café International,NLD,6,Replace with new battery,Hair & beauty item,Philips,Repairable,2002,2019-10-05,nl,accu laadt niet op
rcint_22670,Repair Café International,NLD,6,Replace with new battery,Headphones,Unknown,Repairable,????,2019-10-05,nl,nieuwe batterijen inzetten
rcint_23614,Repair Café International,NLD,6,Replace with new battery,Vacuum,Black & Decker,Repairable,2004,2019-10-25,nl,Oude batterijen
rcint_24301,Repair Café International,NLD,6,Replace with new battery,Watch/clock,Unknown,Repairable,????,2019-11-02,nl,nieuwe batterij inzetten
rcint_24438,Repair Café International,NLD,6,Replace with new battery,Power tool,Bosch,Repairable,2015,2019-11-02,nl,Accu doet het hapert
rcint_2512,Repair Café International,NLD,6,Replace with new battery,Power tool,Black & Decker,Repairable,2010,2017-10-07,nl,Accu defect (doorgemeten)
rcint_25221,Repair Café International,USA,6,Replace with new battery,Watch/clock,Unknown,Repairable,????,2019-11-16,en,needs battery
rcint_25787,Repair Café International,NLD,6,Replace with new battery,Hair & beauty item,Braun,Repairable,2017,2019-11-30,nl,batterij erg snel leeg
rcint_26541,Repair Café International,NLD,6,Replace with new battery,Laptop,Unknown,Repairable,????,2019-12-07,nl,accu kapot
rcint_26559,Repair Café International,NLD,6,Replace with new battery,Decorative or safety lights,Philips,Repairable,????,2019-12-07,nl,na opladen brandt hij zeer kort
rcint_26940,Repair Café International,FRA,6,Replace with new battery,Hair & beauty item,Unknown,Repairable,????,2019-12-14,fr,Ne n'arrive pas ?† remplacer moi-m?™me la batterie !
rcint_28425,Repair Café International,NLD,6,Replace with new battery,Misc,Unknown,Repairable,2010,2020-01-25,nl,Lekkende batterij
rcint_29531,Repair Café International,NLD,6,Replace with new battery,Watch/clock,Unknown,Repairable,????,2020-02-08,nl,Batterij vervangen
rcint_299,Repair Café International,NLD,6,Replace with new battery,Power tool,Unknown,Repairable,????,2017-02-10,nl,ouderdom accu
rcint_30210,Repair Café International,GBR,6,Replace with new battery,Vacuum,Dyson,Repairable,????,2020-02-15,en,Not holding charge
rcint_30890,Repair Café International,CAN,6,Replace with new battery,Vacuum,Electrolux,Repairable,2015,2020-02-29,en,won't hold charge
rcint_31684,Repair Café International,NLD,6,Replace with new battery,Power tool,Bosch,Repairable,????,2020-07-04,nl,accu snel leeg
rcint_3195,Repair Café International,GBR,6,Replace with new battery,Laptop,Toshiba,Repairable,2012,2017-11-04,en,"Dead battery, not much disk space left"
rcint_352,Repair Café International,NLD,6,Replace with new battery,Vacuum,Bosch,Repairable,????,2017-02-17,nl,accu leeg (te oud)
rcint_416,Repair Café International,NLD,6,Replace with new battery,Toy,Fiat,Repairable,????,2017-03-04,nl,accu moet worden vervangen
rcint_4348,Repair Café International,NLD,6,Replace with new battery,Mobile,Apple,Repairable,2010,2018-01-13,nl,Oude batterij
rcint_5313,Repair Café International,NLD,6,Replace with new battery,Power tool,Black & Decker,Repairable,1995,2018-02-24,nl,defecte accu
rcint_542,Repair Café International,NLD,6,Replace with new battery,Hair & beauty item,Philips,Repairable,????,2017-03-24,nl,accu leeg
rcint_5954,Repair Café International,NLD,6,Replace with new battery,Hair & beauty item,Philips,Repairable,2016,2018-03-29,nl,accu slecht
rcint_6186,Repair Café International,NLD,6,Replace with new battery,Hi-Fi separates,Philips,Repairable,2015,2018-04-07,nl,accu defect
rcint_6190,Repair Café International,NLD,6,Replace with new battery,Misc,LG,Repairable,2000,2018-04-07,nl,accu oud en kapot
rcint_6797,Repair Café International,NLD,6,Replace with new battery,Power tool,Bosch,Repairable,????,2018-05-05,nl,accu stuk
rcint_6996,Repair Café International,NLD,6,Replace with new battery,Lamp,Unknown,Repairable,????,2018-05-12,nl,batterijen moeten vervangen worden
rcint_7168,Repair Café International,NLD,6,Replace with new battery,Lamp,MultiLight,Repairable,2011,2018-05-19,nl,Accu vermoeid
rcint_8112,Repair Café International,NLD,6,Replace with new battery,Misc,Siemens,Repairable,2014,2018-07-07,nl,Waarschijnlijk niet opgeladen
rcint_817,Repair Café International,NLD,6,Replace with new battery,Misc,Panasonic,Repairable,2015,2017-04-22,nl,Verkeerde soort batterij
rcint_827,Repair Café International,NLD,6,Replace with new battery,Hair & beauty item,Philips,Repairable,????,2017-04-28,nl,accu leeg
rcint_8920,Repair Café International,NLD,6,Replace with new battery,Tablet,Kobo Rakuten,Repairable,2014,2018-08-30,nl,batterij laadt niet op
rcwales_1489,Repair Cafe Wales,GBR,6,Replace with new battery,Watch/clock,Unknown,Repairable,????,2019-11-01,en,"solar powered alarm clock ceiling display incomplete, only lasts 5 days on batteries"
rcwales_1608,Repair Cafe Wales,GBR,6,Replace with new battery,Power tool,Unknown,Repairable,????,2019-04-01,en,Screwdriver Corroded battery
rcwales_1851,Repair Cafe Wales,GBR,6,Replace with new battery,Vacuum,Dyson,Repairable,????,2019-09-01,en,Dyson hoover doesn't hold charge
rcwales_2584,Repair Cafe Wales,GBR,6,Replace with new battery,Vacuum,Dyson,Repairable,????,2019-02-01,en,Dyson Vacuum Doesn't keep it's charge
rcwales_2829,Repair Cafe Wales,GBR,6,Replace with new battery,Tablet,Samsung,Repairable,????,2019-09-01,en,tablet won't hold charge
rcwales_2971,Repair Cafe Wales,GBR,6,Replace with new battery,Vacuum,AEG ErgoRapido,Repairable,????,2019-11-01,en,Cordless vacuum cleaner Not holding charge
rcwales_3171,Repair Cafe Wales,GBR,6,Replace with new battery,Vacuum,Unknown,Repairable,????,2019-09-01,en,cordless vacuum not holding charge
rcwales_4235,Repair Cafe Wales,GBR,6,Replace with new battery,Watch/clock,Unknown,Repairable,????,2020-01-01,en,Clock Battery not working
rcwales_721,Repair Cafe Wales,GBR,6,Replace with new battery,Portable radio,Unknown,Repairable,????,2018-05-01,en,Wind up - Battery operated radio Loses charge easily - + Aerial not coming out
restart_10194,The Restart Project,HKG,6,Replace with new battery,Mobile,Apple,Repairable,2014,2018-11-11,en,"Display coming off, battery health low - request new screen assembly and battery"
restart_10200,The Restart Project,HKG,6,Replace with new battery,Mobile,Apple,Repairable,2014,2018-11-11,en,"Cracked digitiser; LCD ok touch ok, battery health low - request new screen assembly and battery"
restart_10226,The Restart Project,GBR,6,Replace with new battery,Laptop,HP,Repairable,2011,2018-11-11,en,"Only stays powered for about 20 minutes on battery.  Participant was not aware the battery could be removed and replaced, shown how to do this and how to order a replacement."
restart_1023,The Restart Project,GBR,6,Replace with new battery,Mobile,Apple,Repairable,????,2014-11-22,en,Poor battery ilfe and screen cracked
restart_10408,The Restart Project,GBR,6,Replace with new battery,Laptop,Apple,Repairable,????,2018-11-18,en,keyboard and track pad not working. Needs new battery
restart_10506,The Restart Project,ITA,6,Replace with new battery,Vacuum,Unknown,Repairable,????,2018-11-24,en,Old batteries not maintaining the charge
restart_10516,The Restart Project,HKG,6,Replace with new battery,Mobile,Apple,Repairable,2016,2018-11-25,en,"Cracked Screen, battery dying fast"
restart_10527,The Restart Project,HKG,6,Replace with new battery,Mobile,Apple,Repairable,????,2018-11-25,en,"Cracked digitiser, low battery health"
restart_10639,The Restart Project,ITA,6,Replace with new battery,Mobile,Samsung,Repairable,2014,2018-12-02,en,"Fell into water, battery dead. Just replace the battery."
restart_10651,The Restart Project,GBR,6,Replace with new battery,Laptop,Apple,Repairable,2010,2018-12-08,en,Trackpad not working.  Found the battery swollen and pressing on trackpad sensor.  Repairable by batter replacement.  User considering doing this but usig USB mouse pro tem.
restart_10964,The Restart Project,GBR,6,Replace with new battery,Mobile,Samsung,Repairable,????,2019-01-19,en,Not always staying on - needs new battery
restart_10969,The Restart Project,GBR,6,Replace with new battery,Laptop,Unknown,Repairable,????,2019-01-19,en,"dropped, not booting - needs new battery"
restart_10972,The Restart Project,GBR,6,Replace with new battery,Laptop,Unknown,Repairable,????,2019-01-19,en,battery dies - advice given
restart_10973,The Restart Project,GBR,6,Replace with new battery,Handheld entertainment device,Unknown,Repairable,????,2019-01-19,en,MP3 player not turning on - internal battery gone
restart_10981,The Restart Project,GBR,6,Replace with new battery,Mobile,Unknown,Repairable,????,2019-01-19,en,Android - battery needs replacing - more time needed
restart_11107,The Restart Project,ISL,6,Replace with new battery,Mobile,Sony,Repairable,2015,2019-01-24,en,Bad battery
restart_11120,The Restart Project,ISL,6,Replace with new battery,Mobile,Apple,Repairable,2014,2019-01-24,en,Looks like overheated battery
restart_11170,The Restart Project,IRL,6,Replace with new battery,Mobile,Apple,Repairable,????,2019-02-02,en,Replacement Battery needed
restart_11202,The Restart Project,GBR,6,Replace with new battery,Power tool,Unknown,Repairable,2014,2019-02-02,en,Battery replacement needed (ni-cd)
restart_1143,The Restart Project,GBR,6,Replace with new battery,DSLR/video camera,FUJIFILM,Repairable,????,2015-01-24,en,Not charging. needs new battery.
restart_11719,The Restart Project,GBR,6,Replace with new battery,Mobile,Samsung,Repairable,2012,2019-02-23,en,"overheats /malfunctions, battery bulging, needs new battery"
restart_11746,The Restart Project,GBR,6,Replace with new battery,Hi-Fi separates,Unknown,Repairable,2017,2019-02-23,en,"battery gone, replacement service available from manufacturer"
restart_11749,The Restart Project,GBR,6,Replace with new battery,Hair & beauty item,Braun,Repairable,2009,2019-02-23,en,"needs battery replacement, learning what to do"
restart_11758,The Restart Project,IRL,6,Replace with new battery,Tablet,Apple,Repairable,????,2019-02-23,en,Battery not working; needs replacement
restart_11771,The Restart Project,GBR,6,Replace with new battery,Toy,Unknown,Repairable,2018,2019-02-23,en,possibly needs new battery
restart_11833,The Restart Project,GBR,6,Replace with new battery,Laptop,Apple,Repairable,????,2019-03-02,en,Swollen/failed battery. Needs new battery and SSD
restart_11863,The Restart Project,HKG,6,Replace with new battery,Laptop,Apple,Repairable,2017,2019-03-03,en,"SSD not detected; not booting up. Gassing battery. Ordered parts, will come back next party."
restart_11869,The Restart Project,HKG,6,Replace with new battery,Tablet,Samsung,Repairable,????,2019-03-03,en,Battery drains too quickly; device shuts down at 20% battery life. Battery replacement needed
restart_11874,The Restart Project,HKG,6,Replace with new battery,Laptop,Apple,Repairable,????,2019-03-03,en,Battery reaching end-of-life
restart_11931,The Restart Project,GBR,6,Replace with new battery,Laptop,HP,Repairable,2012,2019-03-09,en,battery dead
restart_12040,The Restart Project,ITA,6,Replace with new battery,Tablet,Mediacom,Repairable,2014,2019-03-14,en,Doesn't charge battery. Battery is dead but could be easily replaced...
restart_12041,The Restart Project,ITA,6,Replace with new battery,Mobile,Apple,Repairable,2012,2019-03-14,en,Dead battery. Needs replacement and specialized screwdrivers.
restart_12150,The Restart Project,HKG,6,Replace with new battery,Laptop,Apple,Repairable,2017,2019-03-17,en,"SSD not detected, not booting up. Gassing battery removed"
restart_12154,The Restart Project,HKG,6,Replace with new battery,Mobile,Apple,Repairable,2016,2019-03-17,en,"Gassing battery, cracked screen, broken camera lens"
restart_12165,The Restart Project,HKG,6,Replace with new battery,Mobile,Samsung,Repairable,2015,2019-03-17,en,Likely short circuit in charging port or IO board - needs new battery and charging port
restart_12209,The Restart Project,CAN,6,Replace with new battery,Tablet,Unknown,Repairable,????,2019-03-22,en,Not booting : the battery seemd faulty and need to be changed
restart_12359,The Restart Project,GBR,6,Replace with new battery,Misc,Unknown,Repairable,????,2019-03-24,en,"Not closing, needs new battery."
restart_12375,The Restart Project,SWE,6,Replace with new battery,Mobile,Huawei,Repairable,2016,2019-03-24,en,needs new battery
restart_12400,The Restart Project,HKG,6,Replace with new battery,Laptop,Apple,Repairable,2017,2019-03-31,en,Needs new battery
restart_12402,The Restart Project,HKG,6,Replace with new battery,Tablet,Samsung,Repairable,2018,2019-03-31,en,Needs new battery
restart_1250,The Restart Project,ITA,6,Replace with new battery,Power tool,Unknown,Repairable,????,2015-03-04,en,electric screwdriver with exhausted batteries
restart_12567,The Restart Project,BEL,6,Replace with new battery,Power tool,Bosch,Repairable,2014,2019-04-10,en,Battery does not charge
restart_12568,The Restart Project,BEL,6,Replace with new battery,Power tool,Unknown,Repairable,2011,2019-04-10,en,Battery does not charge - replacement needed
restart_12719,The Restart Project,HKG,6,Replace with new battery,Laptop,Apple,Repairable,2015,2019-04-14,en,Gassing battery requires replacement
restart_12725,The Restart Project,HKG,6,Replace with new battery,Tablet,Samsung,Repairable,2014,2019-04-14,en,Unstable battery; requires replacing
restart_12805,The Restart Project,CAN,6,Replace with new battery,Mobile,Apple,Repairable,????,2019-04-23,en,Swolen battery
restart_12817,The Restart Project,GBR,6,Replace with new battery,Laptop,HP,Repairable,2014,2019-04-24,en,"Dead battery, head phone socket broken"
restart_12818,The Restart Project,GBR,6,Replace with new battery,Laptop,HP,Repairable,2014,2019-04-24,en,Dead battery
restart_12820,The Restart Project,GBR,6,Replace with new battery,Tablet,Samsung,Repairable,2013,2019-04-24,en,not charging
restart_12934,The Restart Project,HKG,6,Replace with new battery,Laptop,Apple,Repairable,2015,2019-04-28,en,"Swollen battery cell, trackpad disabled. Needs battery replacement and trackpad flex cable replacement"
restart_12969,The Restart Project,ITA,6,Replace with new battery,Mobile,Apple,Repairable,????,2019-05-05,en,"Needed a new battery. But after replacing the battery, the phone stopped working (even using the old battery). It looks like a mistake was made during the repair (possible short circuit). The phone was repaired after the event by replacing the display and vibration motor."
restart_12978,The Restart Project,HKG,6,Replace with new battery,Laptop,Apple,Repairable,2015,2019-05-05,en,"swollen battery, non-responsive trackpad and keyboard except the power button, no display on screen"
restart_12982,The Restart Project,ESP,6,Replace with new battery,Handheld entertainment device,Apple,Repairable,????,2019-05-06,en,Old battery
restart_13368,The Restart Project,GBR,6,Replace with new battery,Vacuum,Philips,Repairable,2007,2019-05-19,en,"rechargeable batteries dead, need replacing"
restart_13372,The Restart Project,GBR,6,Replace with new battery,Vacuum,Unknown,Repairable,2017,2019-05-19,en,battery not charging - needs new rechargeable battery
restart_13390,The Restart Project,GBR,6,Replace with new battery,Tablet,Amazon,Repairable,????,2019-05-25,en,kindle isnt charging. new battery needed
restart_1352,The Restart Project,GBR,6,Replace with new battery,Vacuum,Unknown,Repairable,????,2015-04-25,en,Handheld vacuum - No power - Needs a new battery
restart_13529,The Restart Project,GBR,6,Replace with new battery,Toy,Unknown,Repairable,2014,2019-06-01,en,battery dead
restart_13607,The Restart Project,ITA,6,Replace with new battery,Misc,Unknown,Repairable,????,2019-06-02,en,"Litio batteries exhausted, little running time"
restart_13748,The Restart Project,BEL,6,Replace with new battery,Misc,Unknown,Repairable,????,2019-06-08,nl,"zaklampen - nakijken op werking, batterijen te vervangen"
restart_13810,The Restart Project,GBR,6,Replace with new battery,Mobile,Nexus,Repairable,2011,2019-06-15,en,Need to replace battery - difficult to remove
restart_13830,The Restart Project,GBR,6,Replace with new battery,Decorative or safety lights,Unknown,Repairable,????,2019-06-15,en,"No light - stripped and cleaned, needs new rechargable batteries"
restart_13902,The Restart Project,GBR,6,Replace with new battery,Vacuum,Dyson,Repairable,????,2019-06-22,en,needs new battery
restart_13918,The Restart Project,GBR,6,Replace with new battery,Power tool,Unknown,Repairable,????,2019-06-22,en,Drill - issued identified as battery pack
restart_1400,The Restart Project,GBR,6,Replace with new battery,Mobile,Unknown,Repairable,????,2015-05-05,en,"Mobile - Software fault - Diagnosed, needs new battery"
restart_14039,The Restart Project,GBR,6,Replace with new battery,Laptop,Dell,Repairable,2004,2019-07-01,en,Needed updated. Memory updated and new battery ordered . Windows 10 to be added.
restart_1421,The Restart Project,GBR,6,Replace with new battery,Mobile,Samsung,Repairable,????,2015-05-09,en,"Doesn't charge, doesn't switch on. Needs new battery."
restart_14361,The Restart Project,GBR,6,Replace with new battery,Vacuum,Unknown,Repairable,2017,2019-08-10,en,New battery needed.
restart_14368,The Restart Project,SWE,6,Replace with new battery,Tablet,Samsung,Repairable,2013,2019-08-11,en,"screen bubbling up, running slow. Needs screen and battery replacement. Samsung authorised dealer has part, but they twice as much as ifixit (parts only available in US) or ebay prices."
restart_14460,The Restart Project,IRL,6,Replace with new battery,Mobile,Apple,Repairable,2014,2019-08-31,en,Screen & Battery Replacements
restart_14473,The Restart Project,SWE,6,Replace with new battery,Power tool,Bosch,Repairable,????,2019-09-01,en,old battery
restart_14494,The Restart Project,GBR,6,Replace with new battery,Mobile,Apple,Repairable,????,2019-09-07,en,"Not starting properly.  Battery faulty, replacement needed.  User referred to local business."
restart_14518,The Restart Project,GBR,6,Replace with new battery,Tablet,Yaarvick,Repairable,????,2019-09-07,en,Not working.  Found needs new battery.
restart_14595,The Restart Project,GBR,6,Replace with new battery,Toy,Unknown,Repairable,????,2019-09-08,en,battery not working.  Advised to see if can source battery that can fit it.
restart_14614,The Restart Project,CAN,6,Replace with new battery,Mobile,Unknown,Repairable,????,2019-09-12,en,Swapped an aging battery to keep this device alive!
restart_14647,The Restart Project,CAN,6,Replace with new battery,Tablet,Unknown,Repairable,????,2019-09-12,en,Change battery
restart_14892,The Restart Project,NOR,6,Replace with new battery,Portable radio,Sandstrom,Repairable,2014,2019-09-28,en,"Needs to change a chargable battery, will return with new battery"
restart_1508,The Restart Project,GBR,6,Replace with new battery,Vacuum,Unknown,Repairable,????,2015-06-29,en,Battery fault.
restart_15117,The Restart Project,ITA,6,Replace with new battery,Hair & beauty item,Philips,Repairable,????,2019-10-12,en,Did't keep the charge - new battery needed
restart_15185,The Restart Project,HKG,6,Replace with new battery,Mobile,HTC,Repairable,2016,2019-10-13,en,"Gassing battery. Battery replacement, maybe screen replacement."
restart_15194,The Restart Project,HKG,6,Replace with new battery,Laptop,Apple,Repairable,2015,2019-10-13,en,User reports short battery life. 1102 battery cycles recorded. New battery ordered (A1582)
restart_15195,The Restart Project,HKG,6,Replace with new battery,Mobile,Samsung,Repairable,2015,2019-10-13,en,"Second hand phone, user requests new battery. Battery ordered"
restart_15219,The Restart Project,GBR,6,Replace with new battery,Misc,Unknown,Repairable,????,2019-10-19,en,"Dismantled, cleaned with compressed air - battery voltage appears low.  Suggest new battery"
restart_15282,The Restart Project,GBR,6,Replace with new battery,Mobile,Huawei,Repairable,2017,2019-10-19,en,Battery expandind
restart_15411,The Restart Project,NOR,6,Replace with new battery,Hi-Fi separates,JBL,Repairable,2016,2019-10-21,en,"Change battery, melted plastic"
restart_1549,The Restart Project,GBR,6,Replace with new battery,Laptop,Dell,Repairable,????,2015-07-11,en,"Doesn't hold charge, slow."
restart_15508,The Restart Project,HKG,6,Replace with new battery,Laptop,Apple,Repairable,2011,2019-10-27,en,User reports low computer suddenly. Activity monitor reveals no intense power usage - RAM seems fine too. Battery requires servicing. Likely cause of issues. Order new battery A1322
restart_15509,The Restart Project,HKG,6,Replace with new battery,Mobile,Google,Repairable,2016,2019-10-27,en,User reports sudden shutdowns at 20% - battery runs out quickly. Never repaired before. Order new battery
restart_15513,The Restart Project,HKG,6,Replace with new battery,Laptop,Apple,Repairable,2017,2019-10-27,en,"Battery drains fast, shuts down at around 50%. Order new battery"
restart_15514,The Restart Project,HKG,6,Replace with new battery,Laptop,Apple,Repairable,2015,2019-10-27,en,"Battery requires servicing, Order new battery"
restart_15515,The Restart Project,HKG,6,Replace with new battery,Laptop,Apple,Repairable,2015,2019-10-27,en,"Battery requires servicing, Order new battery"
restart_1555,The Restart Project,GBR,6,Replace with new battery,Laptop,Apple,Repairable,????,2015-07-11,en,Battery dead. Out of memory.
restart_15637,The Restart Project,SWE,6,Replace with new battery,Laptop,Apple,Repairable,2012,2019-11-03,en,slow needs battery change?
restart_15710,The Restart Project,GBR,6,Replace with new battery,Small home electrical,Amazon,Repairable,2018,2019-11-09,en,Not charging. Needs battery.
restart_15721,The Restart Project,HKG,6,Replace with new battery,Mobile,HTC,Repairable,2016,2019-11-10,en,Gassing battery. Ordered new battery
restart_15723,The Restart Project,HKG,6,Replace with new battery,Tablet,Samsung,Repairable,2016,2019-11-10,en,Battery replaced by a third party. Still drains. Ordered new battery
restart_15724,The Restart Project,HKG,6,Replace with new battery,Mobile,Apple,Repairable,2017,2019-11-10,en,Fast battery drain. Ordered new battery
restart_15728,The Restart Project,HKG,6,Replace with new battery,Mobile,Apple,Repairable,2017,2019-11-10,en,Low battery health. Ordered new battery
