id_ords,data_provider,country,fault_type_id,fault_type,product_category,brand,repair_status,year_of_manufacture,event_date,language,problem
rcwales_3895,Repair Cafe Wales,GBR,23,Unknown,Printer/scanner,Unknown,Unknown,????,2020-01-01,en,printer not printing
rcwales_3998,Repair Cafe Wales,GBR,23,Unknown,Printer/scanner,Unknown,Repairable,????,2020-03-01,en,Printer doesn't work
rcwales_511,Repair Cafe Wales,GBR,23,Unknown,Printer/scanner,Unknown,Unknown,????,2018-04-01,en,Printer Printer does not print
rcwales_584,Repair Cafe Wales,GBR,23,Unknown,Printer/scanner,Unknown,Fixed,????,2018-10-01,en,Printer Not printing correctly
restart_10106,The Restart Project,GBR,23,Unknown,Printer/scanner,HP,End of life,2013,2018-11-10,en,Multiple error messages
restart_10909,The Restart Project,GBR,23,Unknown,Printer/scanner,HP,Repairable,2015,2019-01-13,en,not printing
restart_11017,The Restart Project,GBR,23,Unknown,Printer/scanner,Unknown,End of life,????,2019-01-19,en,HP Printer: Won't print black ink:solution: Repair Not Possible
restart_11029,The Restart Project,GBR,23,Unknown,Printer/scanner,Unknown,Repairable,????,2019-01-19,en,"Dell Printer/Scanner: Switches on, won't do anything else:solution: Parts Required"
restart_11298,The Restart Project,GBR,23,Unknown,Printer/scanner,Canon,End of life,2017,2019-02-09,en,Not working
restart_11612,The Restart Project,BEL,23,Unknown,Printer/scanner,Unknown,Fixed,????,2019-02-17,no,Fout melding - Error message
restart_1190,The Restart Project,ITA,23,Unknown,Printer/scanner,Unknown,End of life,????,2015-02-01,en,Printer
restart_11956,The Restart Project,BEL,23,Unknown,Printer/scanner,Unknown,Fixed,????,2019-03-09,nl,"Printer, print niet meer. Koppen zuiver gemaakt en inktpatronen vervangen"
restart_13334,The Restart Project,GBR,23,Unknown,Printer/scanner,Unknown,Fixed,????,2019-05-18,en,A3 printer - not printing
restart_1418,The Restart Project,GBR,23,Unknown,Printer/scanner,Epson,Repairable,????,2015-05-09,en,Not working
restart_14844,The Restart Project,ITA,23,Unknown,Printer/scanner,Unknown,Fixed,????,2019-09-28,en,It doesn't print
restart_14857,The Restart Project,ITA,23,Unknown,Printer/scanner,Unknown,Repairable,????,2019-09-28,en,It doesn't print
restart_14938,The Restart Project,BEL,23,Unknown,Printer/scanner,Unknown,Repairable,????,2019-09-28,nl,Foutmelding
restart_14991,The Restart Project,ITA,23,Unknown,Printer/scanner,Samsung,Unknown,2016,2019-09-29,en,doens't print
restart_151,The Restart Project,GBR,23,Unknown,Printer/scanner,Canon,End of life,????,2013-09-14,en,Printer - Error message -
restart_157,The Restart Project,GBR,23,Unknown,Printer/scanner,HP,Fixed,????,2013-09-26,en,Printer - Error message -
restart_1571,The Restart Project,GBR,23,Unknown,Printer/scanner,Unknown,Repairable,????,2015-07-11,en,Doesn't print. Needs more time and power supply.
restart_16052,The Restart Project,BEL,23,Unknown,Printer/scanner,Unknown,Fixed,????,2019-11-29,en,Refuses to print
restart_16214,The Restart Project,GBR,23,Unknown,Printer/scanner,Unknown,End of life,????,2019-12-07,en,Massive laser jet printer - second visit
restart_16224,The Restart Project,GBR,23,Unknown,Printer/scanner,Unknown,End of life,????,2019-12-07,en,passed repair
restart_1642,The Restart Project,GBR,23,Unknown,Printer/scanner,Canon,Repairable,????,2015-08-23,en,Error printing in black.
restart_16926,The Restart Project,GBR,23,Unknown,Printer/scanner,Canon,Repairable,2018,2020-02-01,en,Not running. Undetermined.
restart_17618,The Restart Project,GBR,23,Unknown,Printer/scanner,Epson,Fixed,2016,2020-08-01,en,Would not print
restart_17826,The Restart Project,BEL,23,Unknown,Printer/scanner,HP,End of life,2017,2020-09-26,nl,"printer/scanner: printer stuk, maar scanner blijft. dus deels te hergebruiken."
restart_17841,The Restart Project,BEL,23,Unknown,Printer/scanner,Imprimante Epson,Repairable,2014,2020-09-26,fr,Plus d'impression
restart_1945,The Restart Project,GBR,23,Unknown,Printer/scanner,Samsung,Repairable,????,2015-11-28,en,"Were able to get a green light at the event, but owner told us it was not fixed"
restart_2130,The Restart Project,GBR,23,Unknown,Printer/scanner,Epson,End of life,????,2016-01-23,en,Doesn't print
restart_2155,The Restart Project,GBR,23,Unknown,Printer/scanner,Canon,Repairable,????,2016-01-23,en,Doesn't print
restart_2194,The Restart Project,ITA,23,Unknown,Printer/scanner,Canon,Fixed,????,2016-02-06,en,canon
restart_2424,The Restart Project,ITA,23,Unknown,Printer/scanner,Unknown,End of life,????,2016-03-20,en,Already tried last year - nothing to do
restart_252,The Restart Project,GBR,23,Unknown,Printer/scanner,Unknown,Repairable,????,2013-11-16,en,Faulty
restart_2697,The Restart Project,GBR,23,Unknown,Printer/scanner,Unknown,Repairable,????,2016-05-18,en,Replacement part needed?
restart_3101,The Restart Project,ARG,23,Unknown,Printer/scanner,Unknown,Fixed,????,2016-07-02,en,3.5kg
restart_3558,The Restart Project,GBR,23,Unknown,Printer/scanner,HP,Fixed,????,2016-11-05,en,Switches on - doesn't work
restart_3699,The Restart Project,GBR,23,Unknown,Printer/scanner,Samsung,Fixed,????,2016-11-16,en,Not working
restart_3896,The Restart Project,GBR,23,Unknown,Printer/scanner,Unknown,Fixed,????,2016-11-26,en,Unknown - advice given
restart_3913,The Restart Project,GBR,23,Unknown,Printer/scanner,Unknown,Repairable,????,2016-11-26,en,Poor ink uptake - NO RESULT GIVEN
restart_3998,The Restart Project,ARG,23,Unknown,Printer/scanner,Unknown,End of life,????,2016-12-04,en,5kg
restart_433,The Restart Project,GBR,23,Unknown,Printer/scanner,Canon,End of life,????,2014-02-19,en,Printer - Stopped printing - Needs deeper clean
restart_452,The Restart Project,ITA,23,Unknown,Printer/scanner,Unknown,End of life,????,2014-02-23,en,printerdoesn't work -
restart_462,The Restart Project,ITA,23,Unknown,Printer/scanner,Unknown,End of life,????,2014-02-23,en,printer - doesn't work -
restart_4693,The Restart Project,GBR,23,Unknown,Printer/scanner,Epson,Repairable,????,2017-04-01,en,Owner left early. Couldn't find a way to test it
restart_5121,The Restart Project,GBR,23,Unknown,Printer/scanner,HP,End of life,????,2017-05-20,en,Printer. Problem not found
restart_5767,The Restart Project,ARG,23,Unknown,Printer/scanner,HP,Fixed,????,2017-08-05,en,printer 3.7kg
restart_6716,The Restart Project,NOR,23,Unknown,Printer/scanner,Canon,Repairable,2012,2017-11-25,en,No result.
restart_6848,The Restart Project,GBR,23,Unknown,Printer/scanner,HP,End of life,????,2017-12-09,en,"""paper jam"" warning with no paper! couldn't solve."
restart_7066,The Restart Project,GBR,23,Unknown,Printer/scanner,HP,Fixed,????,2018-01-28,en,B+W fixed
restart_7146,The Restart Project,GBR,23,Unknown,Printer/scanner,Unknown,Unknown,????,2018-02-03,en,donation
restart_7280,The Restart Project,CAN,23,Unknown,Printer/scanner,Unknown,Repairable,????,2018-02-22,fr,Nimprime pas des lignes
restart_739,The Restart Project,GBR,23,Unknown,Printer/scanner,Unknown,Fixed,????,2014-06-28,en,Printer doesn't work
restart_758,The Restart Project,GBR,23,Unknown,Printer/scanner,HP,End of life,????,2014-06-28,en,Doesn't print
restart_7698,The Restart Project,GBR,23,Unknown,Printer/scanner,Canon,Repairable,????,2018-04-07,en,No function - error message
restart_8176,The Restart Project,USA,23,Unknown,Printer/scanner,HP,Fixed,2015,2018-05-05,en,replacement part
restart_8345,The Restart Project,GBR,23,Unknown,Printer/scanner,Unknown,Repairable,????,2018-05-19,en,Advice given
restart_8604,The Restart Project,GBR,23,Unknown,Printer/scanner,canon,End of life,????,2018-06-09,en,doesn't work
restart_880,The Restart Project,GBR,23,Unknown,Printer/scanner,Unknown,Repairable,????,2014-09-20,en,Not working
restart_8930,The Restart Project,GBR,23,Unknown,Printer/scanner,Unknown,Repairable,????,2018-08-16,en,Not printing (scanner works). Orange flashing light
restart_9340,The Restart Project,CAN,23,Unknown,Printer/scanner,Unknown,Repairable,????,2018-09-28,en,Error code
restart_9540,The Restart Project,NOR,23,Unknown,Printer/scanner,Canon,Fixed,2012,2018-10-11,en,Doesn't work at all
restart_991,The Restart Project,GBR,23,Unknown,Printer/scanner,HP,Repairable,????,2014-10-18,en,Printer - Not printing correctly - Needs more work
restart_1095,The Restart Project,GBR,18,USB port/cable,Printer/scanner,HP,Repairable,????,2015-01-14,en,Printer - Bad connection to computer - Heartbreaking - spare is Ã‚£2
restart_3831,The Restart Project,GBR,18,USB port/cable,Printer/scanner,Unknown,Repairable,????,2016-11-22,en,Needs advice on new cable - given
restart_4212,The Restart Project,NOR,18,USB port/cable,Printer/scanner,Nikon,Fixed,????,2017-01-28,en,Bad connection
restart_4511,The Restart Project,ITA,18,USB port/cable,Printer/scanner,Unknown,Fixed,????,2017-03-11,en,USB connector of a printer cable realigned with pliers
anstiftung_4436,anstiftung,DEU,19,Vendor lock-in,Printer/scanner,Dell,Repairable,2016,2020-01-15,de,"Der Multifunktionsdrucker erkannte den Füllstand der gelben Kartusche nicht mehr, nach dem die Kartusche durch eine herstellerfremde baugleiche Kartusche ausgetauscht worden war. Wir hatten schon eine Vermutung aber überprüften trotzdem die funktionellen Bestandteile rund um die Kartuschentechnik. Abschließend machten wir noch ein Firmwareupdate. Der Kunde wird sich nun doch eine Original-Kartusche des Herstellers besorgen und sehen ob dies die Ursache des Problems war."
restart_1336,The Restart Project,ITA,19,Vendor lock-in,Printer/scanner,Epson,End of life,????,2015-04-12,it,bloccata firmware
restart_15991,The Restart Project,BEL,19,Vendor lock-in,Printer/scanner,Canon,End of life,????,2019-11-23,nl,printer: strepen
anstiftung_5382,anstiftung,DEU,20,Waste toner/ink box,Printer/scanner,Samsung,Repairable,2012,2020-06-04,de,"Keine Funktion, auch alle LEDs dunkel.Netzteil getauscht, drucker geht wieder an. Allerding mit Fehlermeldung: Resttoner voll.Gast besorgt neuen Behälter"
rcint_12313,Repair Café International,NLD,20,Waste toner/ink box,Printer/scanner,Canon,End of life,????,2018-12-01,nl,"Foutcode, absorbtiekussen vol"
rcint_8524,Repair Café International,GBR,20,Waste toner/ink box,Printer/scanner,Unknown,End of life,????,2018-07-28,en,Ink waste bin full
rcwales_2106,Repair Cafe Wales,GBR,21,WiFi,Printer/scanner,Cannon,Unknown,????,2019-05-01,en,Printer turns on but no conection to laptop
restart_12446,The Restart Project,GBR,21,WiFi,Printer/scanner,Unknown,Fixed,????,2019-04-04,en,"Wi-fi issue. Advice given on use, solved"
restart_14918,The Restart Project,NOR,21,WiFi,Printer/scanner,HP,Fixed,2019,2019-09-28,en,Won't speak to laptop (wifi)
restart_2394,The Restart Project,GBR,21,WiFi,Printer/scanner,Lexmark,Repairable,????,2016-03-12,en,"Printer - Not connecting, needs testing"
