id_ords,data_provider,country,fault_type_id,fault_type,product_category,brand,repair_status,year_of_manufacture,product_age,event_date,repair_barrier_if_end_of_life,problem
anstiftung_3046,anstiftung,DEU,4,Button/switch,Vacuum,Siemens,Repairable,,,2019-06-17,,"Ein Siemens Bodenstaubsauger „Super 510 Typ BS5“ ließ sich nicht mehr ausschalten. Hier war wirklich der Schalter defekt, für den nun Ersatz benötigt wird. Der Besucher wusste noch nicht, ob er sich um einen neuen Schalter bemüht oder ihn einfach überbrückt."
anstiftung_3167,anstiftung,DEU,2,Blockage,Vacuum,Unknown,Fixed,,,2019-06-18,,gesäubert
anstiftung_3184,anstiftung,DEU,25,Poor data,Vacuum,Siemens,Fixed,,,2019-06-26,,macht komische Geräusche verdreckt
anstiftung_3191,anstiftung,DEU,5,Cable/cord,Vacuum,Salco,Fixed,2004,15.0,2019-07-04,,"Das Gerät funktionierte nur noch, wenn das Netzkabel in einer bestimmten Stellung gehalten wurde. Wir stellten einen Kabelbruch des Netzkabels am Gehäuse fest. Wir haben das Kabel gekürzt und neu angeschlossen."
anstiftung_3204,anstiftung,DEU,4,Button/switch,Vacuum,Dirt Devil,Repairable,,,2019-07-07,,Schalter defekt
anstiftung_3327,anstiftung,DEU,2,Blockage,Vacuum,AEG,Fixed,,,2019-07-16,,defekt da verdreckt
anstiftung_3342,anstiftung,DEU,5,Cable/cord,Vacuum,Progress,Fixed,2009,10.0,2019-07-23,,Kabelbruch + mech. Problem am Schalter
anstiftung_3352,anstiftung,DEU,4,Button/switch,Vacuum,AEG,Repairable,,,2019-07-31,,Schalter kaputt
anstiftung_3396,anstiftung,DEU,4,Button/switch,Vacuum,Unknown,Fixed,,,2019-07-17,,Anschalter schaltet ständig wieder um.
anstiftung_3397,anstiftung,DEU,25,Poor data,Vacuum,Quigg,Fixed,,,2019-07-17,,macht Geräusche
anstiftung_3408,anstiftung,DEU,25,Poor data,Vacuum,Clean Maxx,Unknown,,,2019-07-17,,Geht nicht an.
anstiftung_3465,anstiftung,DEU,25,Poor data,Vacuum,Unknown,Fixed,,,2019-01-04,,läuft nicht mehr
anstiftung_3477,anstiftung,DEU,13,Motor,Vacuum,Philips,Fixed,2009,10.0,2019-08-17,,Motor läuft nicht
anstiftung_3489,anstiftung,DEU,15,Power/battery,Vacuum,AEG,Repairable,2011,8.0,2019-08-17,,hört auf zu laufen
anstiftung_3496,anstiftung,DEU,4,Button/switch,Vacuum,Dirt Devil,Fixed,,,2019-09-01,,Netzschalter getauscht
anstiftung_3511,anstiftung,DEU,25,Poor data,Vacuum,AEG,Unknown,2009,10.0,2019-08-17,,ohne Funktion
anstiftung_3517,anstiftung,DEU,15,Power/battery,Vacuum,Siemens,Fixed,2012,7.0,2019-08-17,,"funktioniert nicht, kein Strom"
anstiftung_3526,anstiftung,DEU,25,Poor data,Vacuum,Quigg,Fixed,,,2019-08-17,,Kabel i O.? Saugleitung
anstiftung_3560,anstiftung,DEU,2,Blockage,Vacuum,Miele,Unknown,,,2019-09-08,,während des Saugens ausgegangen
anstiftung_3574,anstiftung,DEU,2,Blockage,Vacuum,Unknown,End of life,,,2015-11-08,Spare parts not available,saugt nicht
anstiftung_3580,anstiftung,DEU,7,Dustbag/canister,Vacuum,Unknown,End of life,,,2015-11-08,,"Motor brummt, Turbine heult, weil offenbar verstaubt durch fehlerhaft eingesetzten Beutel"
anstiftung_3591,anstiftung,DEU,25,Poor data,Vacuum,Unknown,Unknown,,,2015-11-08,,"lässt sich nicht regulieren,"
anstiftung_3661,anstiftung,DEU,25,Poor data,Vacuum,AEG,Repairable,,,2019-08-07,,Besorgtes Ersatzteil einbauen Noch nicht fertig
anstiftung_3703,anstiftung,DEU,2,Blockage,Vacuum,Unknown,Fixed,,,2019-08-21,,"Rohr verstopft, Filter verdreckt"
anstiftung_3713,anstiftung,DEU,15,Power/battery,Vacuum,Rowenta,Repairable,,,2019-08-28,,geht nicht an
anstiftung_389,anstiftung,DEU,13,Motor,Vacuum,Unknown,Fixed,,,2018-11-17,,Antriebsriemen gerissen
anstiftung_3895,anstiftung,DEU,8,External damage,Vacuum,Siemens,Unknown,,,2019-10-06,,"Gerät defekt, lässt sich nicht öffnen"
anstiftung_3896,anstiftung,DEU,6,Display/LED,Vacuum,Philips,Unknown,,,2019-10-06,,Vermutlich LED defekt
anstiftung_3905,anstiftung,DEU,4,Button/switch,Vacuum,AEG,Repairable,,,2019-10-06,,Schalter durchgebrannt.
anstiftung_3915,anstiftung,DEU,15,Power/battery,Vacuum,iRobot,Repairable,,,2019-10-06,,Akku vermutlich defekt.
anstiftung_4087,anstiftung,DEU,15,Power/battery,Vacuum,Vorwerk,Fixed,,,2019-11-09,,kein Strom
anstiftung_4129,anstiftung,DEU,15,Power/battery,Vacuum,Unknown,End of life,,,2019-11-10,Lack of equipment,Leistungsrefler defekt
anstiftung_4163,anstiftung,DEU,5,Cable/cord,Vacuum,Omega,Fixed,1999,20.0,2019-11-14,,er funktionierte nicht mehr. Nach eingehender Untersuchung stellten wir einen Kabelbruch am Gehäuse fest. Wir kürzten das Netzkabel und schlossen es im Gerät neu an.
anstiftung_4175,anstiftung,DEU,13,Motor,Vacuum,Severin,Repairable,,,2019-11-21,,"der Saugmotor funktionierte nicht mehr. Da vermutlich die Sensorik im Motor defekt ist, versucht der Gast ein Ersatzmotor zu bekommen. Die Reparatur wird dann fortgesetzt."
anstiftung_4182,anstiftung,DEU,13,Motor,Vacuum,Unknown,Fixed,,,2019-11-21,,"der Motor drehte nicht mehr. Wir stellten fest, dass trotz des hohen Alters, die Motorkohlen noch nicht verschlissen waren. Eine der Motorkohlen hatte sich allerdings in ihrer Führung verhakt. Woraufhin diese keinen richtigen Kontakt mehr gab. Wir setzten die Führung wieder instand und der Motor funktionierte wieder."
anstiftung_424,anstiftung,DEU,5,Cable/cord,Vacuum,Unknown,Fixed,,,2018-11-17,,Kabeleinzug deffekt
anstiftung_427,anstiftung,DEU,3,Brush,Vacuum,Unknown,Unknown,,,2018-11-17,,Bürste ist deffekt
anstiftung_4271,anstiftung,DEU,13,Motor,Vacuum,Omega,Repairable,1989,30.0,2019-11-28,,"Der Motor lief nicht mehr rund und sorgte so für laute Geräusche und Vibrationen. Trotz Reinigung bestand das Problem danach aber weiter. Wir sahen uns den Motor noch einmal genauer an und vermuten einen Lagerschaden. Reparieren konnten wir das nicht. Sofern der Besitzer keinen neuen Motor auftreiben kann, ist das Gerät wohl ein Fall für den Schrott."
anstiftung_4276,anstiftung,DEU,4,Button/switch,Vacuum,AEG,Fixed,,,2019-11-23,,"Bei diesem sollte angeblich die Nasssaugung nicht funktionieren und dieser kein Wasser mehr ziehen. Scheinbar hatte aber bereits der Transport zu uns für eine 'Selbstheilung' ausgereicht, denn der Sauger ging beim Test vor Ort tadellos. Vermutlich hat hier bloß ein Schalter gehangen."
anstiftung_4298,anstiftung,DEU,5,Cable/cord,Vacuum,Unknown,Fixed,2009,10.0,2019-12-06,,"Stecker/Kabel defekt, Schuko-Stecker austauschen"
anstiftung_4320,anstiftung,DEU,5,Cable/cord,Vacuum,Miele,Repairable,,,2019-12-05,,"Ein Vater kam mit seinem Sohn und einem Miele Bodenstaubsauger mit kaputter Kabelaufwicklung ins RepairCafé. Der Blockiermechanismus greife nicht mehr, sodass der Sauger das Netzkabel ständig einzieht, erzählte er uns. Leider konnten wir uns aufgrund des großen Andrangs heute aber nicht mehr darum kümmern. Nach einigem Warten entschied er sich dann doch dafür, zu einem anderen Termin mit dem Staubsauger wiederzukommen."
anstiftung_4339,anstiftung,DEU,10,Hose/tube/pipe,Vacuum,Unknown,Fixed,2005,15.0,2020-01-04,,Schlauch gerissen
anstiftung_4363,anstiftung,DEU,25,Poor data,Vacuum,Vorwerk,End of life,,,2020-01-12,Lack of equipment,defekt
anstiftung_4367,anstiftung,DEU,5,Cable/cord,Vacuum,Unknown,Unknown,,,2020-01-12,,"kabekl wickelt nicht, war nicht zu öffnen"
anstiftung_4385,anstiftung,DEU,25,Poor data,Vacuum,Unknown,End of life,,,2019-01-13,Spare parts not available,defekt
anstiftung_441,anstiftung,DEU,25,Poor data,Vacuum,Unknown,End of life,,,2018-11-17,Spare parts not available,defekt
anstiftung_4437,anstiftung,DEU,15,Power/battery,Vacuum,Unknown,Unknown,2015,5.0,2020-01-15,,"Der Akku-Handstaubsauger gab keinen Laut von sich. Wir stellten einen defekten Akku fest, welcher aber komplett im Gerät vergossen war. Ein zerstörungsfreier Austausch wurde als nicht machbar bzw. zu unsicher eingeschätzt."
anstiftung_4446,anstiftung,DEU,15,Power/battery,Vacuum,Miele,Unknown,,,2019-07-02,,Laufnummer 4: geht immer aus
anstiftung_4448,anstiftung,DEU,11,Internal damage,Vacuum,Vorwerk,Fixed,,,2019-07-02,,laufzettel 6: Strom Kontakt
anstiftung_4453,anstiftung,DEU,25,Poor data,Vacuum,Vorwerk,Fixed,,,2019-08-06,,Reparaturnummer 11Keine StromzufuhrKeine UDE Prüfung
anstiftung_447,anstiftung,DEU,25,Poor data,Vacuum,Unknown,Unknown,,,2018-11-17,,defekt
anstiftung_4497,anstiftung,DEU,25,Poor data,Vacuum,Unknown,Unknown,,,2019-11-05,,Reparaturnummer 59Zieht nicht
anstiftung_450,anstiftung,DEU,5,Cable/cord,Vacuum,Unknown,Fixed,,,2018-11-17,,Kabel gebrochen
anstiftung_4501,anstiftung,DEU,5,Cable/cord,Vacuum,Vorwerk,Fixed,,,2019-11-05,,Reparaturnummer 63Quietischt beim Zurückziehen
anstiftung_4558,anstiftung,DEU,15,Power/battery,Vacuum,Unknown,End of life,,,2019-11-23,Lack of equipment,springt nicht an
anstiftung_4586,anstiftung,DEU,15,Power/battery,Vacuum,dyson,Repairable,2017,3.0,2020-01-16,,"Der Akkustaubsauger gab keinerlei Lebenszeichen mehr von sich. Zuerst lag die Vermutung nahe, dass Motor oder komplexe Bauteile defekt wären. Wir überprüften jedoch Akkus und Ladegerät. Dabei stellten sich beide Energiespeicher als „völlig hinüber“ heraus. Sie nahmen weder Strom an, noch gaben sie ihn ab. Der Besucher wird einen neuen Akku erwerben."
anstiftung_4587,anstiftung,DEU,5,Cable/cord,Vacuum,Vorwerk,Repairable,,,2020-01-16,,Der Staubsauger funktionierte lange Zeit nur sporadisch und zuletzt überhaupt nicht mehr. Glücklicherweise konnte hier schnell das defekte Zuleitungskabel ermittelt werden. Es hat an der Anschlussseite einen Kabelbruch. Der Besucher wird sich beim Hersteller ein neues Kabel für etwa 13 € erwerben.
anstiftung_4654,anstiftung,DEU,3,Brush,Vacuum,Shark,Fixed,2019,0.0,2019-10-29,,Bürste dreht nicht
anstiftung_471,anstiftung,DEU,14,Overheating,Vacuum,Siemens,Unknown,,,2018-12-11,,"Fehler nicht gefunden, raucht und reicht verbrannt, macht komische Geräusche"
anstiftung_4715,anstiftung,DEU,5,Cable/cord,Vacuum,Unknown,Repairable,,,2019-10-02,,Kabeleinzug defekt
anstiftung_4756,anstiftung,DEU,5,Cable/cord,Vacuum,Unknown,Fixed,,,2019-11-13,,Kabelbruch
anstiftung_4770,anstiftung,DEU,25,Poor data,Vacuum,Unknown,Fixed,,,2019-11-19,,Krach statt Sauberkeit
anstiftung_4800,anstiftung,DEU,25,Poor data,Vacuum,Unknown,Fixed,,,2019-12-04,,geht nicht an
anstiftung_4867,anstiftung,DEU,8,External damage,Vacuum,Siemens,End of life,1980,40.0,2020-02-02,Lack of equipment,"PLastik der Stange ist gebrochen, geht nicht zu reparieren weil es das Ersatzteil nicht gibt"
anstiftung_4899,anstiftung,DEU,15,Power/battery,Vacuum,Quigg,Repairable,,,2017-06-21,,Keine Funktion trotz Ladung. Akkusatzdefekt.Reparatur am 05.07.2017 nach Ersatzteileinbau erfolgreich abgeschlossen.
anstiftung_4900,anstiftung,DEU,15,Power/battery,Vacuum,Vileda,Repairable,,,2017-06-21,,Gerät läuft an und bleibt nach kurzer Zeit stehen.
anstiftung_4903,anstiftung,DEU,11,Internal damage,Vacuum,Vorwerk,Fixed,,,2017-07-05,,Wackelkontakt Stromkabel.Überbrückt.
anstiftung_4905,anstiftung,DEU,13,Motor,Vacuum,Leifheit,End of life,,,2017-07-19,,Keine Funktion.Motor zu hohe Stromaufnahme.
anstiftung_4921,anstiftung,DEU,10,Hose/tube/pipe,Vacuum,Unknown,Fixed,,,2017-10-04,,Mangelnde Saugleistung.Undichtigkeit am Schlauch abgedichtet.
anstiftung_4927,anstiftung,DEU,11,Internal damage,Vacuum,Unknown,End of life,,,2017-10-04,,Keine Funktion.Elektronikdefekt.
anstiftung_4929,anstiftung,DEU,4,Button/switch,Vacuum,Vorwerk,End of life,,,2017-10-04,,Keine Funktion.Schalter defekt.
anstiftung_4949,anstiftung,DEU,13,Motor,Vacuum,Electrolux,Fixed,,,2017-12-20,,Vermeindlich Motorstörung.Staubbeutel voll.
anstiftung_4978,anstiftung,DEU,8,External damage,Vacuum,Siemens,Fixed,2008,12.0,2020-02-01,,Beutelaufhängung gebrochen
anstiftung_4980,anstiftung,DEU,8,External damage,Vacuum,Unknown,Fixed,2005,15.0,2020-02-01,,Abdeckklappe gebrochen
anstiftung_4995,anstiftung,DEU,5,Cable/cord,Vacuum,dyson,Fixed,,,2020-02-09,,Kabel wird nicht mehr eingezogen
anstiftung_50,anstiftung,DEU,13,Motor,Vacuum,Unknown,Fixed,,,2017-10-21,,Anlasser geht nicht mehr
anstiftung_5010,anstiftung,DEU,11,Internal damage,Vacuum,AEG,Repairable,2018,2.0,2020-01-02,,"In dem Handstaubsauger war das Lüfterrad im Inneren zerbrochen. Mit der Bitte um Hilfe beim Ersatz des Teils kam er nun ins RepairCafé. Wir zerlegten den Sauger gemeinsam und entfernten die Bruchstücke des Kunststoffteils, das wohl nicht so einfach als Ersatz zu bekommen ist. Der Gast probiert es daher direkt beim Hersteller, vielleicht hat er ja Glück."
anstiftung_5059,anstiftung,DEU,4,Button/switch,Vacuum,Samsung,Repairable,,,2020-03-01,,"hat nicht eingeschaltet, sagt es ist im Off Mode obwohl es im On Mode ist, es liegt event. nicht an Batterie"
anstiftung_5086,anstiftung,DEU,15,Power/battery,Vacuum,Unknown,End of life,,,2020-03-08,,springt nicht an
anstiftung_5101,anstiftung,DEU,5,Cable/cord,Vacuum,Unknown,Repairable,,,2020-03-08,,"Netzteil belibt nicht in der Buchse, lädt nicht mehr auf."
anstiftung_5123,anstiftung,DEU,2,Blockage,Vacuum,Unknown,Fixed,,,2020-03-07,,"saugt nicht, sehr laut"
anstiftung_5144,anstiftung,DEU,13,Motor,Vacuum,dyson,Unknown,,,2020-03-10,,Motor schaltet bei Benuzung ab
anstiftung_5198,anstiftung,DEU,25,Poor data,Vacuum,Unknown,Fixed,,,2019-03-10,,defekt
anstiftung_5248,anstiftung,DEU,14,Overheating,Vacuum,Unknown,Unknown,,,2020-02-04,,Laufzettel 104. Wird heiß/saugt nicht. Gut beobachten bei weiterer Verwendung
anstiftung_527,anstiftung,DEU,15,Power/battery,Vacuum,Siemens,Fixed,2013,5.0,2018-12-05,,Geht nicht mehr an
anstiftung_5277,anstiftung,DEU,16,Wheels/rollers,Vacuum,Vorwerk,Fixed,,,2020-03-03,,Laufzettel 115. Bürstenlager locker. Abgenutzte Räder ausgetauscht (Kunststoff gegen Holz).
anstiftung_5283,anstiftung,DEU,5,Cable/cord,Vacuum,Siemens,Fixed,2007,13.0,2020-03-12,,"Er funktionierte nicht mehr. Vorher hatte es in dem Gerät „gefatscht“ und dann ging nichts mehr. Wir schraubten ihn auf und sahen uns den Netzstecker, das Kabel und den Aufwickler an. Dort fanden wir auch einen Kabelbruch, den wir durch Neuanschließen wieder behoben."
anstiftung_5295,anstiftung,DEU,5,Cable/cord,Vacuum,Progress,Fixed,1990,30.0,2020-03-12,,"Er funktionierte zwar noch einwandfrei, aber das Netzkabel war aus dem Stecker herausgezogen worden und man konnte die einzelnen Drähte sehen. Wir schnitten den alten Stecker ab und brachten einen neuen Konturenstecker an."
anstiftung_5320,anstiftung,DEU,15,Power/battery,Vacuum,Bissell,Fixed,,,2020-05-28,,"Motor blockiert, lädt nicht mehr.Gereinigt, eine Akkuzelle entladen."
anstiftung_5355,anstiftung,DEU,25,Poor data,Vacuum,Unknown,Fixed,,,2020-01-25,,zieht nicht
anstiftung_5361,anstiftung,DEU,13,Motor,Vacuum,Vorwerk,Repairable,,,2020-02-29,,saugt nicht - Motorwicklung defekt - muss erneuert werden
anstiftung_5371,anstiftung,DEU,13,Motor,Vacuum,AEG,End of life,2016,4.0,2020-02-29,Lack of equipment,"Wasser durch Schlauch eingezogen - Kohlebürsten abgebrannt - Ersatzteil ca. 50,-"
anstiftung_5373,anstiftung,DEU,2,Blockage,Vacuum,Siemens,Fixed,2016,4.0,2020-06-04,,"Staubsauger in betrieb, aber saugt nicht - Saugrohr verstopft, Fremdkörper gereinigt."
anstiftung_5399,anstiftung,DEU,5,Cable/cord,Vacuum,AEG,Fixed,2015,5.0,2020-06-18,,Netzstecker war verkohlt und wurde von jemanden durch einen Schukostecker ersetzt. Dieser wurde allerdings falsch angeschlossen (Pol und Schutzleiter).Gegen Konturenstecker getauscht und richtig angeschlossen.
anstiftung_5421,anstiftung,DEU,5,Cable/cord,Vacuum,Siemens,Fixed,2012,8.0,2020-07-02,,Reagiert nicht mehr. Kabelbruch am angegossenen Stecker.Gegen Konturenstecker ausgewechselt
anstiftung_5441,anstiftung,DEU,11,Internal damage,Vacuum,Bosch,Fixed,2016,4.0,2020-07-09,,dieses Exemplar funktionierte nur hin und wieder. Wir zerlegten das Gerät und suchten nach Kontaktunsicherheiten. Wir fanden eine Kontaktunterbrechung am Griff vor und reparierten sie durch das Nachbiegen und Nachlöten der Kontakte. Dann funktionierte die Verbindung zum Schalter wieder zuverlässig.
anstiftung_5461,anstiftung,DEU,13,Motor,Vacuum,Unknown,Unknown,,,2020-08-01,,Motor defekt
anstiftung_5475,anstiftung,DEU,13,Motor,Vacuum,Silvercrest,End of life,,,2020-07-07,,Laufzettel 142. Motor läuft nicht.
anstiftung_5511,anstiftung,DEU,5,Cable/cord,Vacuum,AEG,Fixed,2015,5.0,2020-08-13,,"Er funktionierte gar nicht mehr. Vor einiger Zeit versagte schon der Aufrollmechanismus und nun hatte das Kabel vor den Rausziehversuchen des Besitzers endgültig kapituliert, man konnte die Anschlussdrähte aus dem Gerät schauen sehen. Wir zerlegten den Staubsauger. Zum Glück war das Kabel nicht vom Wickler abgerissen, sondern eine Steckverbindung hatte sich gelöst. Wir machten den Wickler mit Silikonspray wieder leichtgängig, steckten das Kabel an und fixierten es gut. Der Staubsauger funktioniert wieder gut und zieht auch zuverlässig sein Kabel ein."
anstiftung_5540,anstiftung,DEU,25,Poor data,Vacuum,Unknown,Fixed,,,2020-07-28,,Laufzettel 153. Zusammengebaut.
anstiftung_5622,anstiftung,DEU,2,Blockage,Vacuum,Unknown,Fixed,,,2020-03-03,,Laserkopf blockiert
anstiftung_5646,anstiftung,DEU,2,Blockage,Vacuum,Progress,Fixed,,,2020-09-01,,Laufzettel 182: Verstopfung im Ansaugschlauch. Verstopung beseitigt. Saugleistung ok.
anstiftung_5651,anstiftung,DEU,5,Cable/cord,Vacuum,Unknown,Fixed,,,2020-09-01,,"Laufzettel 190: Kabeleinzug, Kabel liegen am Ende frei. Kabel neu fachgerecht angeschlosen. VDI-Prüfung ok."
anstiftung_5656,anstiftung,DEU,8,External damage,Vacuum,Bosch,Fixed,,,2020-09-22,,Der Akkusauger „Bosch HighPower VCAS010V25“ lief nur noch auf Stufe 1. Die nächsten Stufen ließen sich nicht einschalten. Zusammen mit dem Besitzer haben wir das Gerät geöffnet und die Ursache gesucht. Ein Plastikteil der Griffhalterung war abgebrochen und hatte sich im Schiebeschalter verklemmt. Das Teil wurde entfernt und der Gast konnte mit dem reparierten Gerät nach Hause gehen.
anstiftung_5677,anstiftung,DEU,4,Button/switch,Vacuum,AEG,Fixed,2010,10.0,2020-10-08,,"Nach den Angaben des Gasts sollte er sich nur noch schlecht bis gar nicht mehr einschalten lassen. Wir konnten das beim ersten Test nicht nachvollziehen. Trotzdem öffneten wir das Gerät und untersuchten den Schalter. Der war i. O. Auch die Kondensatoren im Netzteil der Steuerplatine nahmen wir unter die Lupe, aber alles OK. Wir gehen davon aus, dass der Schalte sich mechanisch verklemmt hatte und zeigten dem Gast, wie er das in Zukunft verhindern kann."
anstiftung_5688,anstiftung,DEU,4,Button/switch,Vacuum,Miele,Fixed,,,2020-10-17,,Wackelkontakt am ein/aus Schalter=&gt; Bedienung durch Funk Fernbedienung
anstiftung_5689,anstiftung,DEU,25,Poor data,Vacuum,Samsung,Repairable,,,2020-10-17,,saugt so gut wie gar nicht mehr
anstiftung_5690,anstiftung,DEU,5,Cable/cord,Vacuum,Unknown,Fixed,,,2020-10-17,,geht nicht an=&gt; Zuleitung ausgestauscht
anstiftung_5708,anstiftung,DEU,5,Cable/cord,Vacuum,Omega,Fixed,2011,9.0,2020-10-22,,"Keine Funktion.Kabelbruch am Stecker, Kabel auch beschädigt.Besitzer versorgt neues27.10.: Fortsetzung  - eigentlich sollte das komplette Kabel gewechselt werden. Der Besitzer hat aber ein 3-poliges Anschlußkabel gekauft. Also haben wir an das Kabel einem neuen Konturenstecker angeschlossen. Weiterhin haben wir mit dem Gast die Leitung auch noch im Gerät neu angeschlossen."
anstiftung_5744,anstiftung,DEU,25,Poor data,Vacuum,Dirt Devil,Fixed,2018,2.0,2020-01-07,,schaltet von selbst ab
