id,data_provider,country,partner_product_category,product_category,brand,year_of_manufacture,repair_status,repair_barrier_if_end_of_life,group_identifier,event_date,problem
anstiftung_193,anstiftung,DEU,"Elektro Sonstiges ~ Sonstiges",Misc,Merlin,????,"End of life",,2520,2018-09-08,"Sicherung fliegt immer raus..."
anstiftung_194,anstiftung,DEU,"Haushaltsgeräte ~ Staubsauger",Vacuum,Vorwerk,????,Fixed,,2520,2018-09-08,"Bürste dreht sich nicht mehr"
anstiftung_195,anstiftung,DEU,"Haushaltsgeräte ~ Kaffeemühle","Food processor",Bosch,????,Unknown,,2520,2018-09-08,"ohne Funktion"
anstiftung_196,anstiftung,DEU,"Elektro Sonstiges ~ Nähmaschine","Sewing machine",Privileg,????,Unknown,,2520,2018-09-08,blockiert
anstiftung_197,anstiftung,DEU,"Unterhaltungselektronik ~ Radiowecker","Portable radio",Denver,????,Fixed,,2520,2018-09-08,"Antenne abgebrochen"
anstiftung_198,anstiftung,DEU,"Computer ~ Laptop",Laptop,Samsung,????,Unknown,,2520,2018-09-08,"Keine Reaktion"
anstiftung_199,anstiftung,DEU,"Haushaltsgeräte ~ Bügeleisen",Iron,Unknown,????,Fixed,,2520,2018-09-08,"eingeschränkte Funktion"
anstiftung_216,anstiftung,DEU,"Unterhaltungselektronik ~ Radio","Portable radio",Saba,????,Fixed,,2520,2018-09-22,Wackelkontakt
anstiftung_217,anstiftung,DEU,"Computer ~ Desktopcomputer","Desktop computer",Medion,????,Fixed,,2520,2018-09-22,"Powerschalter defekt"
anstiftung_218,anstiftung,DEU,"Elektro Sonstiges ~ Lampe",Lamp,Unknown,????,Fixed,,2520,2018-09-22,"ohne Funktion"
anstiftung_219,anstiftung,DEU,"Haushaltsgeräte ~ Minibackofen","Small kitchen item",Moulinex,????,"End of life",,2520,2018-09-22,"FI Schutzschalter löst aus."
anstiftung_220,anstiftung,DEU,"Unterhaltungselektronik ~ Radio","Portable radio",Unknown,????,Repairable,,2520,2018-09-22,"ohne Funktion"
anstiftung_221,anstiftung,DEU,"Unterhaltungselektronik ~ Fernseher","Flat screen",Kendo,????,Repairable,,2520,2018-09-22,"nicht einschaltbar"
anstiftung_222,anstiftung,DEU,"Elektro Sonstiges ~ Nähmaschine","Sewing machine",Unknown,????,Unknown,,2520,2018-09-22,"Läuft nicht rund..."
anstiftung_223,anstiftung,DEU,"Haushaltsgeräte ~ Staubsauger",Vacuum,Severin,????,Fixed,,2520,2018-09-22,"läuft aber saugt nicht mehr"
anstiftung_224,anstiftung,DEU,"Unterhaltungselektronik ~ Radio","Portable radio",Panasonic,????,Unknown,,2520,2018-09-22,"ohne Funktion"
anstiftung_225,anstiftung,DEU,"Handy / Smartphone / Tablet ~ Smartphone",Mobile,Huawei,????,Repairable,,2520,2018-09-22,"Platine korrodiert"
anstiftung_226,anstiftung,DEU,"Elektro Sonstiges ~ Sonstiges",Misc,Unknown,????,Repairable,,2520,2018-09-22,"elektrische Überprüfung"
anstiftung_227,anstiftung,DEU,"Haushaltsgeräte ~ Staubsauger",Vacuum,dyson,????,"End of life",,2520,2018-09-22,"Motor defekt?"
anstiftung_228,anstiftung,DEU,"Elektro Sonstiges ~ Sonstiges",Misc,Unknown,????,Unknown,,2520,2018-09-22,"ohne Funktion"
anstiftung_229,anstiftung,DEU,"Haushaltsgeräte ~ Kaffeemaschine","Coffee maker",Krups,????,Repairable,,2520,2018-09-22,"Beim einschalten fliegt Sicherung raus"
anstiftung_230,anstiftung,DEU,"Elektro Sonstiges ~ Sonstiges",Misc,"Hit Company",????,Unknown,,2520,2018-09-22,"ohne Funktion"
anstiftung_231,anstiftung,DEU,"Haushaltsgeräte ~ Handmixer","Food processor",Braun,????,Fixed,,2520,2018-09-22,Kabelbruch?
anstiftung_232,anstiftung,DEU,"Haushaltsgeräte ~ Kaffeemaschine","Coffee maker",Krups,????,Fixed,,2520,2018-09-22,"ohne Funktion"
anstiftung_233,anstiftung,DEU,"Haushaltsgeräte ~ Bügeleisen",Iron,Krups,????,"End of life",,2520,2018-09-22,"Sicherung fliegt raus."
anstiftung_234,anstiftung,DEU,"Haushaltsgeräte ~ Kaffeevollautomat","Coffee maker",DeLonghi,????,Unknown,,2520,2018-09-22,"ohne Funktion"
anstiftung_235,anstiftung,DEU,"Elektro Sonstiges ~ Fön","Hair dryer",Grundig,????,Unknown,,2520,2018-09-22,"Lüfter lose?"
anstiftung_236,anstiftung,DEU,"Elektro Sonstiges ~ Sonstiges",Misc,Bosch,????,Repairable,,2520,2018-09-22,"Motor läuft nicht"
anstiftung_238,anstiftung,DEU,"Haushaltsgeräte ~ Küchenmaschine","Food processor",Oskar,????,Fixed,,2520,2018-09-22,"ohne Funktion"
anstiftung_239,anstiftung,DEU,"Unterhaltungselektronik ~ Kassettenrekorder","Hi-Fi separates",Watson,????,Repairable,,2520,2018-09-22,"Kassetten werden nicht abgespielt"
anstiftung_240,anstiftung,DEU,"Elektro Sonstiges ~ Lampe",Lamp,Unknown,????,Fixed,,2520,2018-09-22,"nicht mehr einschaltbar"
anstiftung_242,anstiftung,DEU,"Haushaltsgeräte ~ Staubsauger",Vacuum,"Black & Decker",????,Repairable,,2520,2018-09-22,"ohne Funktion, Stromversorgung bzw. Aufladestation defekt?"
anstiftung_243,anstiftung,DEU,"Elektro Sonstiges ~ Lampe",Lamp,Unknown,????,Repairable,,2520,2018-09-22,"Kippschalter defekt"
anstiftung_246,anstiftung,DEU,"Elektro Sonstiges ~ Lampe",Lamp,Unknown,????,Fixed,,2520,2018-09-22,"Sicherung wurde erneuert"
anstiftung_247,anstiftung,DEU,"Unterhaltungselektronik ~ CD-Player","Handheld entertainment device",Yamaha,????,Repairable,,2520,2018-09-22,"Lasereinheit defekt"
anstiftung_248,anstiftung,DEU,"Haushaltsgeräte ~ Wasserkocher",Kettle,Unknown,????,Fixed,,2520,2018-09-22,"schaltet nicht mehr ab"
anstiftung_249,anstiftung,DEU,"Elektro Sonstiges ~ Sonstiges",Misc,Unknown,????,Fixed,,5457,2018-09-29,"Motor läuft, Flügel drehen sich nicht und lassen sich nicht in Stufen schalten."
anstiftung_250,anstiftung,DEU,"Elektro Sonstiges ~ Lampe",Lamp,Unknown,????,Fixed,,5457,2018-09-29,"Fassung muss gelötet werden"
anstiftung_251,anstiftung,DEU,"Haushaltsgeräte ~ Staubsauger",Vacuum,Unknown,????,Fixed,,5457,2018-09-29,"Schalter defekt?"
anstiftung_252,anstiftung,DEU,"Elektro Sonstiges ~ Akkuschrauber","Power tool",Dremel,????,Repairable,,5457,2018-09-29,"Lämpchen geht an und gleich wieder aus"
anstiftung_253,anstiftung,DEU,"Haushaltsgeräte ~ Wasserkocher",Kettle,Unknown,????,Unknown,,5457,2018-09-29,"Wasser wird nicht heiß"
anstiftung_254,anstiftung,DEU,"Haushaltsgeräte ~ Uhr",Watch/clock,Unknown,????,Repairable,,5457,2018-09-29,"Läuft nicht"
anstiftung_255,anstiftung,DEU,"Elektro Sonstiges ~ Lampe",Lamp,Unknown,????,Fixed,,5457,2018-09-29,"Stecker / Schalter?!"
anstiftung_256,anstiftung,DEU,"Elektro Sonstiges ~ Garten",Misc,Unknown,????,Fixed,,5457,2018-09-29,"stellt sich beim Wassersaugen nach wenigen Sekunden ab."
anstiftung_257,anstiftung,DEU,"Elektro Sonstiges ~ Nähmaschine","Sewing machine",Unknown,????,Fixed,,5457,2018-09-29,"Motor läuft, näht aber nicht"
anstiftung_258,anstiftung,DEU,"Haushaltsgeräte ~ Handmixer","Food processor",Unknown,????,Fixed,,5457,2018-09-29,"Kabel defekt"
anstiftung_259,anstiftung,DEU,"Haushaltsgeräte ~ Bügeleisen",Iron,Unknown,????,Repairable,,5457,2018-09-29,"kein Druck"
anstiftung_260,anstiftung,DEU,"Elektro Sonstiges ~ Fön","Hair dryer",Unknown,????,Fixed,,5457,2018-09-29,"Kabel defekt"
anstiftung_261,anstiftung,DEU,"Elektro Sonstiges ~ Taschenlampe","Decorative or safety lights",Unknown,????,Fixed,,5457,2017-10-21,"neuer Schalter?"
anstiftung_262,anstiftung,DEU,"Elektro Sonstiges ~ Sonstiges",Misc,Unknown,????,Unknown,,5457,2017-10-21,"geht nicht mehr"
anstiftung_264,anstiftung,DEU,"Elektro Sonstiges ~ Bohrmaschine","Power tool",Unknown,????,Fixed,,5457,2017-10-21,"geht nicht"
anstiftung_265,anstiftung,DEU,"Haushaltsgeräte ~ Küchenmaschine","Food processor",Unknown,????,Fixed,,5457,2017-10-21,"geht nicht"
anstiftung_266,anstiftung,DEU,"Elektro Sonstiges ~ Digitalkamera","Digital compact camera",Unknown,????,Fixed,,5457,2017-10-21,"Auslöser defekt"
anstiftung_267,anstiftung,DEU,"Haushaltsgeräte ~ Kaffeemühle","Food processor",Unknown,????,Fixed,,5457,2017-10-21,kaputt
anstiftung_268,anstiftung,DEU,"Haushaltsgeräte ~ Toaster",Toaster,Unknown,????,Fixed,,5457,2017-10-21,kaputt
anstiftung_269,anstiftung,DEU,"Haushaltsgeräte ~ Toaster",Toaster,Unknown,????,Unknown,,5457,2017-11-18,kaputt
anstiftung_270,anstiftung,DEU,"Elektro Sonstiges ~ Digitalkamera","Digital compact camera",Unknown,????,Repairable,,5457,2018-01-27,defekt
anstiftung_271,anstiftung,DEU,"Haushaltsgeräte ~ Stabmixer / Pürierstab","Food processor",Unknown,????,Repairable,,5457,2017-11-18,"Kabel löst sich"
anstiftung_272,anstiftung,DEU,"Unterhaltungselektronik ~ Kopfhörer",Headphones,Unknown,????,Repairable,,5457,2017-11-18,"Kabel defekt?"
anstiftung_273,anstiftung,DEU,"Elektro Sonstiges ~ Sonstiges",Misc,Unknown,????,Repairable,,5457,2017-11-18,"Schalter defekt"
anstiftung_274,anstiftung,DEU,"Unterhaltungselektronik ~ Plattenspieler","Hi-Fi separates",Unknown,????,Fixed,,5457,2017-11-18,kaputt
anstiftung_275,anstiftung,DEU,"Haushaltsgeräte ~ Entsafter","Food processor",Unknown,????,Fixed,,5457,2017-11-18,kaputt
anstiftung_276,anstiftung,DEU,"Elektro Sonstiges ~ Sonstiges",Misc,Unknown,????,Unknown,,5457,2017-11-18,kaputt
anstiftung_277,anstiftung,DEU,"Unterhaltungselektronik ~ CD-Player","Handheld entertainment device",Unknown,????,Unknown,,5457,2017-11-18,"geht nicht"
anstiftung_278,anstiftung,DEU,"Elektro Sonstiges ~ Bügelstation","Small home electrical",Unknown,????,Fixed,,5457,2018-01-27,defekt
anstiftung_279,anstiftung,DEU,"Haushaltsgeräte ~ Induktionsplatte","Small kitchen item",Unknown,????,Unknown,,5457,2018-01-27,defekt
anstiftung_282,anstiftung,DEU,"Elektro Sonstiges ~ Sonstiges",Misc,Unknown,????,Fixed,,5457,2018-01-27,defekt
anstiftung_283,anstiftung,DEU,"Haushaltsgeräte ~ Mikrowelle","Large home electrical",Unknown,????,Repairable,,5457,2018-02-24,defekt
anstiftung_284,anstiftung,DEU,"Haushaltsgeräte ~ Kaffeemaschine","Coffee maker",Unknown,????,Fixed,,5457,2018-02-24,defekt
anstiftung_285,anstiftung,DEU,"Elektro Sonstiges ~ Lampe",Lamp,Unknown,????,Repairable,,5457,2018-02-24,defekt
anstiftung_286,anstiftung,DEU,"Haushaltsgeräte ~ Kaffeemaschine","Coffee maker",Unknown,????,Fixed,,5457,2018-04-21,defekt
anstiftung_287,anstiftung,DEU,"Elektro Sonstiges ~ Sonstiges",Misc,Unknown,????,Fixed,,5457,2018-04-21,Schalter?!
anstiftung_288,anstiftung,DEU,"Haushaltsgeräte ~ Staubsauger",Vacuum,Unknown,????,Fixed,,5457,2018-04-21,defekt
anstiftung_290,anstiftung,DEU,"Unterhaltungselektronik ~ CD-Player","Handheld entertainment device",Unknown,????,Unknown,,5457,2018-04-21,defekt
anstiftung_291,anstiftung,DEU,"Elektro Sonstiges ~ Fön","Hair dryer",Unknown,????,Unknown,,5457,2018-04-21,defekt
anstiftung_292,anstiftung,DEU,"Haushaltsgeräte ~ Uhr",Watch/clock,Unknown,????,Fixed,,5457,2018-05-19,defekt
anstiftung_293,anstiftung,DEU,"Haushaltsgeräte ~ Toaster",Toaster,Unknown,????,Unknown,,5457,2018-05-19,???
anstiftung_294,anstiftung,DEU,"Haushaltsgeräte ~ Wasserkocher",Kettle,Unknown,????,Unknown,,5457,2018-05-19,???
anstiftung_295,anstiftung,DEU,"Unterhaltungselektronik ~ Plattenspieler","Hi-Fi separates",Unknown,????,Fixed,,2711,2018-10-16,"Scheibe dreht sich nicht mehr"
anstiftung_296,anstiftung,DEU,"Elektro Sonstiges ~ Lampe",Lamp,Unknown,????,Fixed,,2711,2018-10-16,"Teil muss wieder angelötet werden"
anstiftung_297,anstiftung,DEU,"Computer ~ Laptop",Laptop,Unknown,????,Repairable,,2711,2018-10-16,"Neue Software"
anstiftung_298,anstiftung,DEU,"Elektro Sonstiges ~ Nähmaschine","Sewing machine",Singer,2003,Unknown,,3595,2018-09-27,"Spule klemmt"
anstiftung_299,anstiftung,DEU,"Elektro Sonstiges ~ Sonstiges",Misc,Unknown,2006,Fixed,,5457,2018-10-20,"Die Taste zum Öffnen der Wagentüren funktionierten bei beiden Chipkarten nicht mehr."
anstiftung_300,anstiftung,DEU,"Haushaltsgeräte ~ Küchenmaschine","Food processor",Unknown,????,Unknown,,5457,2018-10-20,"Bleibt hängen"
anstiftung_301,anstiftung,DEU,"Haushaltsgeräte ~ Staubsauger",Vacuum,Bosch,????,Fixed,,5457,2018-10-20,"Ein- / Ausschalter hat einen Wackelkontakt - Staubsauger geht beim Saugen dauernd aus."
anstiftung_302,anstiftung,DEU,"Haushaltsgeräte ~ Dampfkochtopf","Small kitchen item",Unknown,????,Fixed,,5457,2018-10-20,"Dampf entwicht"
anstiftung_303,anstiftung,DEU,"Unterhaltungselektronik ~ Radio","Portable radio",Unknown,????,Fixed,,5457,2018-10-20,"Mit Batterie funktioniert es - mit dem Stecker nicht. Stecker ist neu & geprüft..."
anstiftung_304,anstiftung,DEU,"Fahrrad ~ Beleuchtung","Decorative or safety lights",Unknown,????,Repairable,,14817,2018-10-16,"LIcht defekt"
anstiftung_307,anstiftung,DEU,"Haushaltsgeräte ~ Uhr",Watch/clock,Unknown,2015,Fixed,,14817,2018-10-16,"Batterie tauschen, Dechel öffnen und schließen"
anstiftung_308,anstiftung,DEU,"Haushaltsgeräte ~ Waffeleisen","Small kitchen item",Braun,2003,Fixed,,14817,2018-10-16,"Füße abgebrochen"
anstiftung_311,anstiftung,DEU,"Haushaltsgeräte ~ Uhr",Watch/clock,Unknown,????,Fixed,,14817,2018-10-16,"Batterien tauschen"
anstiftung_312,anstiftung,DEU,"Haushaltsgeräte ~ Waage, elektrisch","Small kitchen item",Krups,2009,Fixed,,14817,2018-10-16,"Bastterie tauschen"
anstiftung_313,anstiftung,DEU,"Unterhaltungselektronik ~ Plattenspieler","Hi-Fi separates",Dual,2003,Fixed,,14817,2018-10-16,"Ersatzteil eingebaut"
anstiftung_314,anstiftung,DEU,"Haushaltsgeräte ~ Kaffeevollautomat","Coffee maker",DeLonghi,2012,Fixed,,14817,2018-10-16,"Brühgruppe klemmt"
anstiftung_315,anstiftung,DEU,"Elektro Sonstiges ~ Körperpflege","Hair & beauty item",Unknown,????,Fixed,,14817,2018-10-16,"Maschine schleift im Gehäuse"
anstiftung_316,anstiftung,DEU,"Haushaltsgeräte ~ Bügeleisen",Iron,Bosch,2005,Fixed,,14817,2018-10-16,"Heizt nicht"
anstiftung_317,anstiftung,DEU,"Elektro Sonstiges ~ LED-Licht/LED-Leuchte","Decorative or safety lights",Unknown,????,Fixed,,2711,2018-10-24,"kalte Lötstelle"
anstiftung_318,anstiftung,DEU,"Elektro Sonstiges ~ Bohrmaschine","Power tool",Unknown,????,Repairable,,2711,2018-10-30,"läuft nicht von alleine anFehler: Kondensator kaputt"
anstiftung_319,anstiftung,DEU,"Elektro Sonstiges ~ Akkuschrauber","Power tool",Kress,2008,Unknown,,2711,2018-10-30,"brummt und vibriert, weil Trafo schlecht gewickeltnicht sicher, ob Reparatur erfolgreich war, muss in Ruhe laden"
anstiftung_320,anstiftung,DEU,"Haushaltsgeräte ~ Standmixer","Food processor",Quigg,2017,Fixed,,2711,2018-10-30,"lässt sich nicht mehr einschalten"
anstiftung_321,anstiftung,DEU,"Computer ~ Laptop",Laptop,Lenovo,????,Repairable,,2711,2018-10-30,"Scharniere sind durch St0ß gebrochen, SollbruchstelleBildschirm hält nicht mehr"
anstiftung_322,anstiftung,DEU,"Computer ~ Laptop",Laptop,Lenovo,2013,Unknown,,2711,2018-10-30,"Bruch Bildschirmkabel"
anstiftung_323,anstiftung,DEU,"Haushaltsgeräte ~ Wasserkocher",Kettle,Severin,2015,Unknown,,2711,2018-10-30,"Kocht nicht mehr"
anstiftung_325,anstiftung,DEU,"Elektro Sonstiges ~ Akkuschrauber","Power tool",Bosch,2014,Fixed,,2711,2018-10-30,"Motor defekt"
anstiftung_326,anstiftung,DEU,"Computer ~ Laptop",Laptop,HP,2004,Fixed,,2711,2018-10-30,"Geht nicht mehr an"
anstiftung_328,anstiftung,DEU,"Computer ~ Laptop",Laptop,HP,2013,Repairable,,2711,2018-11-06,"Virenverseucht, muss neu formatiert werden"
anstiftung_329,anstiftung,DEU,"Computer ~ Laptop",Laptop,Toshiba,????,Fixed,,2711,2018-11-06,"Keine Internetverbindung möglich"
anstiftung_330,anstiftung,DEU,"Haushaltsgeräte ~ Kaffeemaschine","Coffee maker",Rowenta,2003,Unknown,,2711,2018-11-06,"Loch im Heizrohr"
anstiftung_331,anstiftung,DEU,"Unterhaltungselektronik ~ Radio","Portable radio",ITT,1973,Unknown,,2711,2018-11-06,"Kassententeil funktioniert nicht"
anstiftung_332,anstiftung,DEU,"Computer ~ Laptop",Laptop,Asus,2011,Unknown,,2711,2018-11-06,"startet nicht, Fehler nicht gefunden"
anstiftung_333,anstiftung,DEU,"Computer ~ Laptop",Laptop,HP,2010,Unknown,,2711,2018-11-06,"Fährt nicht hoch, weil Graphikkarte überhitzt"
anstiftung_334,anstiftung,DEU,"Haushaltsgeräte ~ Grill","Small kitchen item",Unknown,2010,Unknown,,2711,2018-11-06,"Thermosicherung defekt"
anstiftung_335,anstiftung,DEU,"Handy / Smartphone / Tablet ~ E-Book-Reader",Tablet,Archos,2012,Unknown,,2711,2018-11-06,Display
anstiftung_336,anstiftung,DEU,"Unterhaltungselektronik ~ Keyboard","PC accessory",Unknown,????,Fixed,,2711,2018-11-06,"musste gereinigt werden"
anstiftung_337,anstiftung,DEU,"Haushaltsgeräte ~ Handmixer","Food processor",Siemens,????,Unknown,,2711,2018-11-06,"verschiedene Geschwindigkeitsstufen lassen sich nicht mehr einstellen"
anstiftung_338,anstiftung,DEU,"Unterhaltungselektronik ~ Radio","Portable radio",Grundig,????,"End of life",,2711,2018-11-06,"Kassettenfach funktioniert nicht, Riemen ist ausgeleiert"
anstiftung_339,anstiftung,DEU,"Unterhaltungselektronik ~ Radio","Portable radio",Unknown,????,Fixed,,2711,2018-11-06,"Lautstärkeregler verschmutzt"
anstiftung_340,anstiftung,DEU,"Elektro Sonstiges ~ Verstärker","Hi-Fi separates",RFT,????,Fixed,,2711,2018-11-06,"Defekter Kondensator"
anstiftung_341,anstiftung,DEU,"Unterhaltungselektronik ~ Kopfhörer",Headphones,Unknown,????,Fixed,,2711,2018-11-06,"Plastikhalterung gebrochen"
anstiftung_342,anstiftung,DEU,"Haushaltsgeräte ~ Espressokocher","Coffee maker",Rommelsbacher,2013,Fixed,,2711,2018-11-06,"Wird nicht mehr heiß"
anstiftung_343,anstiftung,DEU,"Computer ~ Laptop",Laptop,Lenovo,????,Unknown,,2711,2018-11-06,"Bildschirm hält nichtSchweißgerät fehlt"
anstiftung_344,anstiftung,DEU,"Unterhaltungselektronik ~ Plattenspieler","Hi-Fi separates","Ulm Series",1978,Fixed,,2711,2018-11-07,"kein TonKabelbruch"
anstiftung_345,anstiftung,DEU,"Computer ~ Drucker",Printer/scanner,Lexmark,2007,Fixed,,2711,2018-11-07,"Papiereinzug geht nicht mehrTransportgummiwalze gewendet und Feder eingesetzt"
anstiftung_346,anstiftung,DEU,"Elektro Sonstiges ~ Schleifer","Power tool",Smalcalda,1988,Repairable,,2711,2018-11-07,"Schalter defekt"
anstiftung_347,anstiftung,DEU,"Elektro Sonstiges ~ Taschenlampe","Decorative or safety lights",Unknown,????,Unknown,,2711,2018-11-07,"Brennt nicht, Akkus durch"
anstiftung_348,anstiftung,DEU,"Haushaltsgeräte ~ Wasserkocher",Kettle,"Russell Hobbs",????,"End of life",,2711,2018-11-07,"Thermostat kaputt"
anstiftung_349,anstiftung,DEU,"Elektro Sonstiges ~ Multimeter","Small home electrical",REV,????,Fixed,,2711,2018-11-07,"Akku leer"
anstiftung_350,anstiftung,DEU,"Elektro Sonstiges ~ Garten",Misc,florabest,2011,Repairable,,2711,2018-11-07,"Keilriemen gerissen"
anstiftung_351,anstiftung,DEU,"Elektro Sonstiges ~ Garten",Misc,florabest,2012,Fixed,,2711,2018-11-07,"Bruch Lötstelle Kondensator"
anstiftung_352,anstiftung,DEU,"Unterhaltungselektronik ~ DVD-Player","TV and gaming-related accessories",Muvid,????,Fixed,,2711,2018-11-07,"CD Fach geht nicht mehr auf"
anstiftung_353,anstiftung,DEU,"Elektro Sonstiges ~ Verstärker","Hi-Fi separates",Kenwood,1973,Repairable,,2711,2018-11-07,Störgeräusch
anstiftung_356,anstiftung,DEU,"Unterhaltungselektronik ~ Fernseher","Flat screen",Unknown,????,Unknown,,2711,2018-11-13,"Runter gefallen, Kurzschluss, Hintergrundbeleuchtung geht nicht, Kabelbrand"
anstiftung_357,anstiftung,DEU,"Haushaltsgeräte ~ Küchenmaschine","Food processor",AKA,1988,Fixed,,2711,2018-11-13,"nach Überlastung ohne Funktion"
anstiftung_358,anstiftung,DEU,"Elektro Sonstiges ~ LED-Licht/LED-Leuchte","Decorative or safety lights",Unknown,2013,Unknown,,2711,2018-11-13,"Kabelbruch, muss gelötet werden"
anstiftung_359,anstiftung,DEU,"Unterhaltungselektronik ~ Radio","Portable radio",Stern,1988,Unknown,,2711,2018-11-13,"Drehkondensator defekt?"
anstiftung_360,anstiftung,DEU,"Elektro Sonstiges ~ Telefon",Mobile,Siemens,????,Fixed,,2711,2018-11-13,Batterien
anstiftung_361,anstiftung,DEU,"Elektro Sonstiges ~ Telefon",Mobile,Siemens,????,Fixed,,2711,2018-11-13,Batterien
anstiftung_362,anstiftung,DEU,"Elektro Sonstiges ~ Telefon",Mobile,Philips,????,Unknown,,2711,2018-11-13,"Platine kaputt"
anstiftung_363,anstiftung,DEU,"Elektro Sonstiges ~ Garten",Misc,Unknown,????,Repairable,,2711,2018-11-13,"Motor defekt"
anstiftung_364,anstiftung,DEU,"Computer ~ Laptop",Laptop,HP,2013,Fixed,,2711,2018-11-13,"Muss neu formatiert werden Neues Windows auf Laptop installiert"
anstiftung_365,anstiftung,DEU,"Haushaltsgeräte ~ Wasserkocher",Kettle,Unknown,????,Fixed,,2711,2018-11-14,"geht nicht mehr an, war verdreckt"
anstiftung_366,anstiftung,DEU,"Elektro Sonstiges ~ Lampe",Lamp,Unknown,2017,Unknown,,2711,2018-11-14,"Schalter defekt, neuer Schalter drangebaut"
anstiftung_367,anstiftung,DEU,"Unterhaltungselektronik ~ HiFi-Musik-Anlage","Hi-Fi integrated",RFT,1978,Unknown,,2711,2018-11-14,"Man kommt nicht kostenlos an den Schaltplan"
anstiftung_368,anstiftung,DEU,"Computer ~ Laptop",Laptop,Fujitsu,????,Repairable,,2711,2018-11-14,"Festplatte kaputt"
anstiftung_369,anstiftung,DEU,"Elektro Sonstiges ~ Akkuschrauber","Power tool","Black & Decker",1988,Repairable,,2711,2018-11-14,"Akku defekt"
anstiftung_370,anstiftung,DEU,"Haushaltsgeräte ~ Waffeleisen","Small kitchen item",Unknown,1938,Fixed,,2711,2018-11-14,Bedienung
anstiftung_371,anstiftung,DEU,"Elektro Sonstiges ~ Heizung","Small home electrical",DeLonghi,1984,Fixed,,2711,2018-11-14,"Schalter defekt/korrodiert"
anstiftung_372,anstiftung,DEU,"Unterhaltungselektronik ~ Lautsprecher(boxen)","Hi-Fi separates",Unknown,1996,Fixed,,2711,2018-11-14,Aussetzer
anstiftung_381,anstiftung,DEU,"Computer ~ Drucker",Printer/scanner,Brother,????,Unknown,,5457,2018-11-17,"Druckt sehr schlecht"
anstiftung_383,anstiftung,DEU,"Elektro Sonstiges ~ Videokamera","DSLR/video camera",Unknown,????,Fixed,,5457,2018-11-17,"Videokopf verschmutzt"
anstiftung_384,anstiftung,DEU,"Elektro Sonstiges ~ Fön","Hair dryer",Unknown,????,Unknown,,5457,2018-11-17,defekt
anstiftung_385,anstiftung,DEU,"Elektro Sonstiges ~ Lampe",Lamp,Unknown,????,Unknown,,5457,2018-11-17,defekt
